covariate,train_mean,train_std,val_mean,val_std,test_mean,test_std,val_minus_train_SMD,test_minus_train_SMD
ego_speed_mps,2.9775528057373055,1.7914126522322382,3.3427904085507283,1.7243823338522923,3.2252705955202225,1.7458470171431126,0.20773181700378465,0.14005035695770698
target_speed_mps,8.838533583657107,0.8963324430915827,8.828654734169259,0.9081922801415256,8.911630014804727,0.7199411771150658,-0.010948740141888628,0.08991668067867652
ego_target_distance_m,47.92929421497448,31.795938425255915,42.318960183353155,27.837833440020123,45.23756650164558,29.423394496214733,-0.18774652423584648,-0.08787121512666253
future_valid_steps,3.6355662756276725,4.499568964495211,4.02321083172147,4.568870948334504,3.7674418604651163,4.519959919846305,0.08549061155993941,0.029242158769159813
response_active,0.02565508167964039,0.15811274253405638,0.02321083172147002,0.15064540093713094,0.013953488372093023,0.11735245768373201,-0.01582815209922439,-0.08404369920290009
target_start_offset_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
