baseline,split,rollout,ego_init_id,cell_id,target_style,response_active,ADE_m,FDE_m,diagonal_gaussian_NLL_nats_per_step
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_48_smpc_var_risk,48,S0_ADAPTIVE,assertive_constant_speed,0,0.007278959606349336,0.011776862386726624,-2.40065449592693
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_48_smpc_var_risk,48,S0_ADAPTIVE,assertive_constant_speed,0,0.46467162068154944,1.2231433298435117,-2.4547878857341194
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_48_smpc_var_risk,48,S0_ADAPTIVE,assertive_constant_speed,0,0.31891402942944497,0.38263523031561697,-2.3060914574670703
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,1.9301005987941469,3.7067457100878998,-0.8899417934792492
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,2.26821118607008,4.584956050015809,-1.3655690428746323
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.22501557803372546,0.26706561842962895,-2.3124947282385504
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,1.8628783837270475,3.2494723990939596,0.07847734310207855
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.5311052373564857,0.5438434054016171,-1.1600483594784854
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.504943150059521,0.568421516225956,-2.208281970633726
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.5561419271638586,1.1913342227806187,-2.2796614915593465
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,3.6240015354532105,9.19133777403846,-0.9567913627561596
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.560197088413259,0.6042108710333735,-2.134964813682471
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.9114210695416881,1.6910945208598593,-1.9951995695890452
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,1.5570880613115077,3.368153628539229,-1.8580581012457629
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.37725034326924595,0.4398561279389548,-2.262147368398332
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.2954848974345422,0.466033083285659,-2.2977802206046123
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,2.2495740121686127,6.144505360574989,-1.9929066053383224
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.266028347341882,0.3428140648439644,-2.325568026648685
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.33649789146669773,0.6552583905443148,-2.357698901466094
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,2.4694534807450554,6.199227881601103,-1.699411364473852
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.2867031059471695,0.3553174480330194,-2.321137975240076
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3701374435928647,0.6398435744583497,-2.3075768920347124
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.2151409544880678,0.23726846182846634,-2.4073351149460094
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3661027293532265,0.4204253793290073,-2.2854156107792774
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.11666812591783418,0.24445491702853545,-2.392601674377364
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,1.8444820850592591,4.75657421932043,-2.095459058449845
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3849812287461173,0.43854658091801946,-2.2689105861183965
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3056628294240279,0.5539926364261359,-2.3527131213115644
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.8225548048950515,1.8965693830378907,-2.343633790176707
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3343170326222259,0.39752132217629793,-2.2949041329465922
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.06335236087721796,0.0811115187647672,-2.390512451630831
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.9040212087714952,2.4310866385213714,-2.3966927654976886
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3002864797976801,0.3679653523084024,-2.313902743528899
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.17842292304042112,0.3377101388702559,-2.388469400412238
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.9569628886704727,2.359891931352079,-2.350742759373543
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3196222914055841,0.38235296480609987,-2.3071785275429333
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.12164491509962572,0.2021885439390877,-2.3890353283935637
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.20341824772013437,0.6119649798206043,-2.470193396991698
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.35240076888060246,0.40966102005113725,-2.2905462707606015
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.0836923254415341,0.16847451951100514,-2.399132725700079
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.7985907429044417,2.0277677790101847,-2.400721397936741
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3525148421974675,0.4108548179210806,-2.288152897028861
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.12475961844925158,0.2213776782810773,-2.3925877878179205
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.18983309771085066,0.39039997698874906,-2.4650575629448204
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.32911008534619535,0.3917550340172772,-2.2998864883885153
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.00727846885070762,0.011774942056524707,-2.400654894046954
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.46467126917451534,1.2231414230589428,-2.4547875596757773
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_49_smpc_var_risk,49,S0_ADAPTIVE,assertive_constant_speed,0,0.3189147080986183,0.38263515963800376,-2.3060996183611886
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,1.9300932023979496,3.70673902337886,-0.8899953476943512
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,2.268201944894347,4.584944572970038,-1.365849658078655
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.2250091842002103,0.2670557901900528,-2.3125405488820334
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,1.8628792814314246,3.249473338490055,0.07843719296764663
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.5311056302802882,0.5438328428130428,-1.160137931355301
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.504941383975847,0.5684175635979458,-2.2083483584812753
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.5561409250579036,1.1913332578519484,-2.2796865902078514
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,3.624001636548349,9.191336827475885,-0.9566513881952219
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.5601927732921477,0.6042041076531584,-2.1349906508633465
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.9112560908657518,1.6907979369075212,-1.9953731546425413
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,1.556364912715716,3.366407206501429,-1.8596082920867132
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.37725172495785353,0.4398550651258301,-2.262022401957178
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.29548572025788056,0.4660339672261602,-2.297804591796707
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,2.249007762707097,6.143035785280446,-1.9930725505868643
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.26602537894156575,0.3428092315520127,-2.3255693880502397
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.3364968615805389,0.6552574366252313,-2.3576995127552354
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,2.4694521051788554,6.199226815087319,-1.700034192153191
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.28669968913524707,0.3553127326157159,-2.3211301492465966
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.370135633285211,0.6398407133951234,-2.3075748450601212
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.21513175173444798,0.2372462874177636,-2.407372762151865
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.36610091721862636,0.42042250270179354,-2.2854136408451904
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.11667264869872625,0.2444634999973016,-2.3926007539864296
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,1.8444983447763648,4.756611411821517,-2.095445776005616
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.3849791518254087,0.4385437945640463,-2.2688969111538553
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.3056652131727291,0.5539954976812104,-2.352712254192395
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.8225461715977289,1.896543631239867,-2.3436397345088578
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.33431464936311367,0.39751846410562125,-2.294904568653999
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.06334980028918165,0.08110688308985484,-2.390514020747081
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.9040342340590437,2.4311198984231246,-2.3966897245395495
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.30028589468710004,0.3679642702909353,-2.3139025488551
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.17842015656515073,0.3377073958487843,-2.3884702298807197
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.9569491067430842,2.359860575108532,-2.3507519950968283
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.31961952446254505,0.3823502159134409,-2.30717926152068
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.12164400491966061,0.20218805489227903,-2.389036887105738
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.20341857254523923,0.611965441389231,-2.470203550610855
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.35239984193527973,0.40966045934901435,-2.2905587395733074
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.08369323799806103,0.16847594508413744,-2.3991331502073647
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.7985953692818129,2.0277787486355803,-2.400713481331347
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.3525149250253557,0.41085524543813307,-2.288158871178708
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.12475947795888793,0.22137720630124166,-2.3925869761281424
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.189829295483977,0.39038999341668046,-2.4650423820164087
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.3291102195474878,0.3917554749169619,-2.299889998174471
CV,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.007278514786604448,0.011774046899832129,-2.4006544111639387
CA,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.4646667863478629,1.2231309306451486,-2.454789307220355
train_mean,test,S0_ADAPTIVE/scenario_uk_give_way_ego_init_50_smpc_var_risk,50,S0_ADAPTIVE,assertive_constant_speed,0,0.31891495672979525,0.3826361426555329,-2.3060933814253777
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,1.9300973027041564,3.706742837223839,-0.8899867913964339
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,2.268193193358547,4.584915005808102,-1.3658710128043876
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.2250106931408195,0.2670576491233008,-2.312551256867432
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,1.8628810454709026,3.249477152426601,0.07844170062749103
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.5311064834925833,0.5438147214213674,-1.160130804881066
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.5049405205139108,0.5684165911656857,-2.208355504540968
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.5561413045272094,1.1913323039240833,-2.279686243992309
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,3.6240024045085084,9.191335887284547,-0.9565375270683614
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.5601920179703692,0.6042050921560147,-2.134984515134591
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.9114844876692303,1.6912099085182364,-1.9951471925960391
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,1.557382579173408,3.3688692010957713,-1.8603546524542156
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.37724887625943804,0.43985314081689547,-2.261997546182132
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.2954790478624507,0.466021577508392,-2.2978084361349573
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,2.249814591065003,6.145127170599465,-1.9927608003329333
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.26602891645672855,0.3428159523550711,-2.3255676142331834
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.33649756681933274,0.6552602976727034,-2.3576996975490165
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,2.4694384727712113,6.199191542166682,-1.6999554468383749
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.28670178353043385,0.35531748478632846,-2.3211307205800957
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.3701350135709275,0.6398411900915407,-2.3075752625400128
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.21513114698297714,0.23724682165249686,-2.4073571254798365
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.3661013413832352,0.4204248683567522,-2.2854165279278935
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.11666879594137994,0.2444553930322679,-2.3926007806399263
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,1.8444798435327976,4.756565158624229,-2.095453769939542
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.3849798152895858,0.43854616272778646,-2.2688991189419268
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.30566220941231725,0.553989299126064,-2.3527117972490847
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.8225468403701621,1.896546970726699,-2.343631197261046
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.334315551775924,0.3975208347002184,-2.2949059100391063
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.0633486511478543,0.08110634699510005,-2.3905137247564854
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.9040208512059127,2.4310822879003906,-2.396691556466778
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.30028913888031217,0.367968606864014,-2.313903416382041
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.17842279705797875,0.3377098991686813,-2.3884696662738447
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.9569554184500119,2.3598726144873523,-2.3507522893684127
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.3196232089699994,0.38235460927139925,-2.3071809416498046
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.12164602552945196,0.20218948492388228,-2.3890359417758256
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.2034176591403444,0.6119640119868001,-2.470201930584736
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.35240290709233574,0.40966377946016436,-2.290560186826965
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.0836907300793968,0.1684726065925353,-2.399133533362143
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.7985856719488081,2.0277563380694423,-2.400713849712228
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.35251622570578733,0.41085665819102574,-2.2881610767786436
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.12475698067076538,0.22137482266569442,-2.3925880576261656
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.18983047075338932,0.39039715034713884,-2.4650427735941647
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.3291127129894887,0.39175784173818834,-2.299890323889241
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.00727834016696551,0.011771197245822485,-2.400654298748351
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.46466160674791723,1.2231185324982574,-2.454790105483281
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_46_smpc_fixed_risk,46,S0_FIXED,assertive_constant_speed,0,0.31891449248577375,0.3826351655709094,-2.306095679241645
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,1.9300952504902131,3.7067437873083255,-0.8900024040527608
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,2.268203987296097,4.584949322511948,-1.3659792796752206
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.2250043602511206,0.2670480039227088,-2.3125691862138957
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,1.8628832834669544,3.249483821302311,0.07843889499413817
CA,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.5311064992830937,0.5437984767139422,-1.1601505303696105
train_mean,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.5049359205820918,0.5684107921547055,-2.2083841852031965
CV,test,S0_FIXED/scenario_uk_give_way_ego_init_47_smpc_fixed_risk,47,S0_FIXED,assertive_constant_speed,0,0.5561421514790946,1.1913284838263924,-2.2796894470132654
