scenario,initial,policy,bucket,clearance_phase,n_steps,sim_time_start_s,sim_time_end_s,ego_dconf_min,ego_dconf_mean,ego_dconf_max,target_dconf_mean,supervisor_active_frac,hard_stop_override_frac,rolling_caution_frac,emergency_brake_frac,final_control_overridden_frac,solver_failure_frac,solver_uses_adaptive_risk_frac,solver_risk_mode,risk_tightening_mean,risk_tightening_min,risk_tightening_max,risk_target_prob_mean,diagnostic_risk_tightening_mean,raw_tightening_before_floor_mean,preclearance_floor_active_frac,preclearance_floor_applied_frac,effective_severity_mean,raw_severity_mean,nominal_accel_mean,final_accel_mean,accel_override_delta_mean,current_center_distance_min,policy_min_footprint_separation,policy_min_center_distance,policy_yield_ok
scenario_uk_give_way,46,smpc_var_risk,approach,pre_clearance,1,10659.22617207095,10659.22617207095,15.263967068496152,15.263967068496152,15.263967068496152,10.855776793164429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.66,1.66,1.66,0.9515427737332771,1.66,1.6581015148401421,1.0,1.0,0.125,0.125,0.00023938238066278927,-0.6538923204042639,-0.6541317027849267,24.839469120178173,1.4895721653635816,4.8583253039024905,True
scenario_uk_give_way,46,smpc_var_risk,critical,pre_clearance,37,10659.276172071695,10661.076172098517,5.021965024943523,8.70244188271242,14.845773043141433,2.8607205263018565,0.5675675675675675,0.5675675675675675,0.0,0.0,0.5675675675675675,0.13513513513513514,1.0,adaptive_variable,1.6886221872953258,1.2815515655446004,1.7379613337140531,0.9530142958809105,1.6886221872953258,1.6753141574271595,0.918918918918919,0.43243243243243246,0.4445590919679523,0.49100266339294907,0.7353533193967814,-3.997389151149933,-4.7327424705467145,4.85832531252263,1.4895721653635825,4.8583253039024905,True
scenario_uk_give_way,46,smpc_var_risk,near,pre_clearance,1,10661.126172099262,10661.126172099262,4.997090793264977,4.997090793264977,4.997090793264977,-5.491532480424549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655446004,1.2815515655446004,1.2815515655446004,0.8999999999999999,1.2815515655446004,1.2815515655446004,0.0,0.0,0.0,0.5742515185297714,-0.8,0.8,1.6,5.746312585725342,1.4895721653635816,4.8583253039024905,True
scenario_uk_give_way,46,smpc_var_risk,near,post_clearance,168,10661.176172100008,10669.526172224432,-23.214955124582026,-9.020191012189759,4.97280071247353,-43.67050515555309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655445973,1.2815515655446004,1.2815515655446004,0.9000000000000028,1.2815515655445973,1.2815515655445973,0.0,0.0,0.0,0.0,-0.02143350028496535,-0.1964080039650964,-0.17497450368013104,6.003487046322419,1.489572165363576,4.858325303902488,True
scenario_uk_give_way,46,smpc_var_risk,unknown,pre_clearance,1,10659.176172070205,10659.176172070205,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.64,1.64,1.64,0.9494974165258963,1.64,1.64,0.0,0.0,0.0,0.0,-0.4565942952172577,-0.35368154486376424,0.10291275035349345,25.66537342850827,1.4895721653635816,4.8583253039024905,True
scenario_uk_give_way,47,smpc_var_risk,approach,pre_clearance,4,10681.651575684547,10681.801575686783,15.29441122061085,15.878086041511512,16.46218978633966,10.352523389009221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.6644812118721137,1.66,1.6689624237442275,0.9519901801253259,1.6644812118721137,1.6635319692921848,1.0,0.5,0.1625,0.125,-4.9478145822234865e-05,-0.6982800751329368,-0.6982305969871145,23.88112403225246,2.2630227490932766,5.37827786099333,True
scenario_uk_give_way,47,smpc_var_risk,critical,pre_clearance,35,10681.851575687528,10683.55157571286,5.260179169790776,9.175142579743106,14.904614365902038,2.164183042324203,0.45714285714285713,0.45714285714285713,0.0,0.0,0.45714285714285713,0.08571428571428572,1.0,adaptive_variable,1.6857234115205593,1.2815515655446004,1.7348174314807583,0.9526713294020573,1.6857234115205593,1.6747142264338208,0.9142857142857143,0.5142857142857142,0.45188468020817024,0.5030199465694077,0.9238459236574538,-3.780783761102198,-4.704629684759654,5.378277836908059,2.2630227490932766,5.378277860993333,True
scenario_uk_give_way,47,smpc_var_risk,critical,post_clearance,5,10683.601575713605,10683.801575716585,5.020122677779046,5.123665263487506,5.226952270075655,-6.641684885228583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655446004,1.2815515655446004,1.2815515655446004,0.9,1.2815515655446004,1.2815515655446004,0.0,0.0,0.0,0.0,-0.3136997667159469,0.8,1.1136997667159467,6.154293967314825,2.2630227490932766,5.37827786099333,True
scenario_uk_give_way,47,smpc_var_risk,near,post_clearance,186,10683.85157571733,10693.101575855166,-23.502504258888827,-10.532474287034146,4.96857754254088,-49.85305010470359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655445964,1.2815515655446004,1.2815515655446004,0.9000000000000031,1.2815515655445964,1.2815515655445964,0.0,0.0,0.0,0.0,-0.015693054418013868,-0.24839951857187118,-0.2327064641538574,7.632052726813985,2.2630227490932815,5.378277860993315,True
scenario_uk_give_way,47,smpc_var_risk,unknown,pre_clearance,1,10681.601575683802,10681.601575683802,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.64,1.64,1.64,0.9494974165258963,1.64,1.64,0.0,0.0,0.0,0.0,-0.31798859663764745,-0.017988273117800213,0.30000032351984723,27.066007823009812,2.2630227490932766,5.37827786099333,True
