scenario,initial,policy,bucket,clearance_phase,n_steps,sim_time_start_s,sim_time_end_s,ego_dconf_min,ego_dconf_mean,ego_dconf_max,target_dconf_mean,supervisor_active_frac,hard_stop_override_frac,rolling_caution_frac,emergency_brake_frac,final_control_overridden_frac,solver_failure_frac,solver_uses_adaptive_risk_frac,solver_risk_mode,risk_tightening_mean,risk_tightening_min,risk_tightening_max,risk_target_prob_mean,diagnostic_risk_tightening_mean,raw_tightening_before_floor_mean,preclearance_floor_active_frac,preclearance_floor_applied_frac,effective_severity_mean,raw_severity_mean,nominal_accel_mean,final_accel_mean,accel_override_delta_mean,current_center_distance_min,policy_min_footprint_separation,policy_min_center_distance,policy_yield_ok
scenario_uk_give_way,46,smpc_var_risk,approach,pre_clearance,1,692.4113692492247,692.4113692492247,15.263957476547816,15.263957476547816,15.263957476547816,16.855727314858054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.66,1.66,1.66,0.9515427737332771,1.66,1.6581015148401421,1.0,1.0,0.125,0.125,-6.168976113940516e-05,-0.6570871378556677,-0.6570254480945283,30.64578225604947,0.8370287739243075,4.324624112545024,True
scenario_uk_give_way,46,smpc_var_risk,critical,pre_clearance,31,692.4613692499697,693.9613692723215,5.065769849458425,9.386817525286276,14.845763435879288,10.168792669115524,0.5806451612903226,0.5806451612903226,0.0,0.0,0.5806451612903226,0.0,1.0,adaptive_variable,1.7297366678857595,1.72,1.7449785178870123,0.958152325101952,1.7297366678857595,1.7002653748570056,1.0,0.5161290322580645,0.416162510356316,0.41113762796275855,1.1069500094949274,-4.95557288116883,-6.062522890663761,7.792248190270161,0.8370287739243071,4.324624112545024,True
scenario_uk_give_way,46,smpc_var_risk,near,pre_clearance,20,694.0113692730665,694.9613692872226,4.3144880381552895,4.508987985803997,4.990380643457227,-1.021528734732324,0.85,0.85,0.0,0.35,0.85,0.0,1.0,adaptive_variable,1.7052327348316907,1.2815515655446004,1.78,0.9530927167037604,1.7052327348316907,1.6609361100836064,0.85,0.85,0.5158641135261024,0.6094878504140501,-0.02999999957981885,-2.454128193495075,-2.4241281939152555,4.324624092832644,0.8370287739243076,4.324624112545024,True
scenario_uk_give_way,46,smpc_var_risk,near,post_clearance,190,695.0113692879677,704.4613694287837,-23.2088009432633,-10.21523254952014,4.314452403609497,-48.531637547472705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655445964,1.2815515655446004,1.2815515655446004,0.9000000000000031,1.2815515655445964,1.2815515655445964,0.0,0.0,0.0,0.0,-0.02357702636549633,-0.22142107890793525,-0.19784405254243898,5.889438443696553,0.8370287739243076,4.3246241125450435,True
scenario_uk_give_way,46,smpc_var_risk,unknown,pre_clearance,1,692.3613692484796,692.3613692484796,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.64,1.64,1.64,0.9494974165258963,1.64,1.64,0.0,0.0,0.0,0.0,-0.46031193051269526,-0.3573991801592018,0.10291275035349345,31.483093353248087,0.8370287739243075,4.324624112545024,True
scenario_uk_give_way,47,smpc_var_risk,approach,pre_clearance,4,719.4678214900196,719.6178214922547,15.294409217160633,15.878085044999686,16.46218881531716,16.352572947556414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.6644812118721137,1.66,1.6689624237442275,0.9519901801253259,1.6644812118721137,1.6635319692921848,1.0,0.5,0.1625,0.125,-5.516872434618847e-05,-0.6932491630849555,-0.6931939943606094,29.67322489822161,1.531592968767848,4.805857221574643,True
scenario_uk_give_way,47,smpc_var_risk,critical,pre_clearance,38,719.6678214929998,721.5178215205669,5.040400886230403,8.828973220716838,14.904612237266536,7.503192660970136,0.5789473684210527,0.5789473684210527,0.0,0.0,0.5789473684210527,0.0,1.0,adaptive_variable,1.727304311510382,1.72,1.736731637453631,0.957940123434696,1.727304311510382,1.7065873974879673,1.0,0.34210526315789475,0.45981923388741713,0.45981923388741713,0.9418133892094093,-3.5596196953863015,-4.5014330845957105,5.243799450891766,1.531592968767847,4.805857221574645,True
scenario_uk_give_way,47,smpc_var_risk,near,pre_clearance,10,721.567821521312,722.0178215280175,4.544553097182877,4.76765838812603,4.99090914646351,-3.0941307284057387,0.7,0.7,0.0,0.0,0.7,0.0,1.0,adaptive_variable,1.63046546966338,1.2815515655446004,1.78,0.9437234137560384,1.63046546966338,1.5928727381403296,0.7,0.7,0.4171423566647417,0.6019432970129907,-0.3600000019996763,0.16401066174679174,0.5240106637464681,4.8058572099878205,1.531592968767848,4.805857221574642,True
scenario_uk_give_way,47,smpc_var_risk,near,post_clearance,162,722.0678215287626,730.1178216487169,-23.498850493056928,-9.09286961716892,4.495235274252368,-42.04444970018494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655445975,1.2815515655446004,1.2815515655446004,0.9000000000000027,1.2815515655445975,1.2815515655445975,0.0,0.0,0.0,0.0,-0.033960604894612494,-0.07839474213262099,-0.0444341372380085,5.880416305076044,1.5315929687678516,4.805857221574653,True
scenario_uk_give_way,47,smpc_var_risk,unknown,pre_clearance,1,719.4178214892745,719.4178214892745,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.64,1.64,1.64,0.9494974165258963,1.64,1.64,0.0,0.0,0.0,0.0,-0.3144232395532782,-0.014422916033430988,0.30000032351984723,32.90097107056883,1.531592968767848,4.805857221574643,True
