cell_id,predictor,risk_policy,target_style,supervisor_authority_mode,ego_init_id,scenario_dir,debug_steps,failure_penalized_completion_time_s,completion_success,yield_rule_failure,trajectory_inferred_yield_rule_failure,minimum_margin_adjusted_bbox_separation_m,native_collision_any,physical_bbox_overlap_any,margin_adjusted_bbox_violation_any,adverse_collision_any,factual_solver_attempt_count,attempted_controller_accepted_count,attempted_fallback_or_nonaccepted_count,attempted_controller_accepted_fraction,attempted_fallback_or_nonaccepted_fraction,factual_solver_return_status_missing_count,factual_solver_return_status_counts_json,ego_policy_active_sample_count,ego_policy_all_invocation_count,ego_policy_wall_time_nonfinite_count,ego_policy_wall_time_exception_count,prediction_active_sample_count,prediction_all_invocation_count,prediction_wall_time_nonfinite_count,prediction_wall_time_exception_count,ego_policy_wall_time_p50_ms,ego_policy_wall_time_p95_ms,ego_policy_wall_time_p99_ms,ego_policy_wall_time_over_50ms_fraction,ego_policy_wall_time_over_200ms_fraction,ego_policy_wall_time_over_500ms_fraction,prediction_wall_time_p50_ms,prediction_wall_time_p95_ms,prediction_wall_time_p99_ms,supervisor_candidate_requested_fraction,supervisor_authority_applied_fraction,supervisor_any_channel_requested_fraction,upstream_reference_requested_fraction,upstream_heading_cost_requested_fraction,upstream_reference_linearization_requested_fraction,rule_smpc_bypass_requested_fraction,rule_smpc_bypass_applied_fraction,rule_smpc_bypass_requested_count,rule_smpc_bypass_applied_count,factual_solver_attempted_fraction,upstream_reference_states_max_abs_delta_mean,upstream_reference_inputs_max_abs_delta_mean,upstream_heading_cost_max_abs_weight_mean,upstream_linearization_states_max_abs_delta_mean,candidate_minus_nominal_accel_mean_mps2,candidate_minus_nominal_accel_abs_mean_mps2,actual_minus_nominal_accel_mean_mps2,actual_minus_nominal_accel_abs_mean_mps2,yield_entry_step,first_sustained_stop_step,nominal_conflict_clear_step,actual_path_release_step,buffered_conflict_clear_step,sustained_resume_step,cautious_approach_progress_m,first_stop_distance_to_conflict_m,first_stop_distance_to_designed_stop_m,stopped_duration_s,nominal_conflict_clear_to_actual_path_release_s,actual_path_release_to_sustained_resume_s,buffered_conflict_clear_to_sustained_resume_s
SF4_B1_fixed_medium_reactive_supervisor_off,B1,fixed_medium,reactive,off,108,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_off/scenario_uk_give_way_ego_init_108_smpc_fixed_risk,37,30.0,0,1,1,0.0,1,1,1,1,37,18,19,0.4864864864864865,0.5135135135135135,0,"{""INF_OR_UNBD"":19,""OPTIMAL"":18}",37,37,0,0,37,37,0,0,97.2013920545578,337.5796154141424,386.6344305872917,0.972972972972973,0.1891891891891892,0.0,197.72177562117577,283.8148325681686,294.35300529003143,0.7567567567567568,0.0,0.972972972972973,0.972972972972973,0.0,0.972972972972973,0.5135135135135135,0.0,19,0,1.0,5.025157282857256,2.3724942928789616,0.0,5.719077948458935,-3.0884410826553754,3.0884410826553754,0.0,0.0,9,,,,,,,,,,,,
SF4_B1_fixed_medium_reactive_supervisor_on,B1,fixed_medium,reactive,on,108,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_on/scenario_uk_give_way_ego_init_108_smpc_fixed_risk,238,11.9,1,0,0,0.9574020863526626,0,0,0,0,198,196,2,0.98989898989899,0.010101010101010055,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":196}",238,259,0,0,238,259,0,0,120.26049196720123,278.02453674376005,404.5561185479164,0.8739495798319328,0.21428571428571427,0.004201680672268907,200.6332390010357,287.8456760197878,323.098527379334,0.23109243697478993,0.23109243697478993,0.5966386554621849,0.35294117647058826,0.0,0.592436974789916,0.16806722689075632,0.16806722689075632,40,40,0.8319327731092437,0.9966361932510759,0.34862312633214215,0.0,0.884776322879769,-0.5014000869466512,0.5811665172539477,-0.5014000869466512,0.5811665172539477,11,50,53,53,57,61,5.7569594383005205,4.27464131482458,0.27464131482457965,0.55,0.0,0.4,0.2
SF4_B1_adaptive_assertive_supervisor_off,B1,adaptive,assertive,off,108,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_off/scenario_uk_give_way_ego_init_108_smpc_var_risk,173,30.0,0,1,0,0.0,0,0,1,0,173,152,21,0.8786127167630058,0.12138728323699421,0,"{""INF_OR_UNBD"":21,""OPTIMAL"":152}",173,194,0,0,173,194,0,0,116.30584299564362,201.93329825997353,374.5464864373208,0.9942196531791907,0.057803468208092484,0.005780346820809248,199.809942394495,298.9018738269806,333.1448335945607,0.7167630057803468,0.0,0.7630057803468208,0.7572254335260116,0.0,0.7572254335260116,0.14450867052023122,0.0,25,0,1.0,2.392092530049835,0.7490920787563916,0.0,2.7008175947174653,-1.0226095375975535,1.0226095375975535,0.0,0.0,9,,43,43,47,43,,,,,0.0,0.0,
SF4_B1_adaptive_assertive_supervisor_on,B1,adaptive,assertive,on,108,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_on/scenario_uk_give_way_ego_init_108_smpc_var_risk,193,9.65,1,0,0,1.2092671427339514,0,0,0,0,165,163,2,0.9878787878787879,0.012121212121212088,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":163}",193,214,0,0,193,214,0,0,134.35198739171028,293.0771626532077,371.977122724056,0.8911917098445595,0.31088082901554404,0.0051813471502590676,199.1025246679783,300.2637058496475,352.8203924000258,0.20207253886010362,0.20207253886010362,0.6839378238341969,0.43005181347150256,0.0,0.6787564766839378,0.14507772020725387,0.14507772020725387,28,28,0.8549222797927462,1.0298109089638026,0.4086957942293649,0.0,1.0436292237579645,-0.45370430765248904,0.5285788932467098,-0.45370430765248904,0.5285788932467098,11,,43,43,47,45,,,,,0.0,0.1,
SF4_B1_fixed_medium_reactive_supervisor_on,B1,fixed_medium,reactive,on,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_on/scenario_uk_give_way_ego_init_109_smpc_fixed_risk,210,10.5,1,0,0,1.040740650865937,0,0,0,0,170,168,2,0.9882352941176471,0.0117647058823529,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":168}",210,231,0,0,210,231,0,0,106.46729543805122,305.64068835228676,371.6661620512604,0.8571428571428571,0.2571428571428571,0.0,202.17257179319859,282.4606174603104,375.49287065863604,0.2523809523809524,0.2523809523809524,0.6761904761904762,0.4,0.0,0.6714285714285714,0.19047619047619047,0.19047619047619047,40,40,0.8095238095238095,1.121542332242703,0.3980353109363352,0.0,0.9726461289515484,-0.5463381681658249,0.6508655097547117,-0.5463381681658249,0.6508655097547117,11,31,53,53,57,61,5.22116449601915,4.786016232564007,0.7860162325640072,1.5,0.0,0.4,0.2
SF4_B1_adaptive_assertive_supervisor_off,B1,adaptive,assertive,off,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_off/scenario_uk_give_way_ego_init_109_smpc_var_risk,179,30.0,0,1,0,0.0,0,0,1,0,179,158,21,0.88268156424581,0.11731843575418999,0,"{""INF_OR_UNBD"":21,""OPTIMAL"":158}",179,200,0,0,179,200,0,0,119.04871463775635,202.6628296822309,328.75567473471165,0.9832402234636871,0.055865921787709494,0.0,213.60808238387108,308.1202331930399,353.0560682713985,0.6927374301675978,0.0,0.7374301675977654,0.7318435754189944,0.0,0.7318435754189944,0.13966480446927373,0.0,25,0,1.0,2.2705309883242184,0.6647385466360675,0.0,2.5665833479498725,-0.9765432480352964,0.9765432480352964,0.0,0.0,9,,43,43,47,43,,,,,0.0,0.0,
SF4_B1_adaptive_reactive_supervisor_on,B1,adaptive,reactive,on,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_reactive_supervisor_on/scenario_uk_give_way_ego_init_109_smpc_var_risk,216,10.8,1,0,0,1.0588465345479472,0,0,0,0,176,174,2,0.9886363636363636,0.011363636363636354,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":174}",216,237,0,0,216,237,0,0,138.6905424296856,291.2099277600646,369.35555897653103,0.8611111111111112,0.3287037037037037,0.0,202.44369842112064,304.2986411601305,316.28925632685423,0.24074074074074073,0.24074074074074073,0.6574074074074074,0.38425925925925924,0.0,0.6527777777777778,0.18518518518518517,0.18518518518518517,40,40,0.8148148148148148,1.073630827028345,0.384041224078442,0.0,0.951242755504712,-0.4658525329655329,0.5698275822141946,-0.4658525329655329,0.5698275822141946,11,31,53,53,57,60,5.213774569396607,4.793094149139572,0.7930941491395718,1.45,0.0,0.35,0.15
SF4_B1_adaptive_assertive_supervisor_on,B1,adaptive,assertive,on,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_on/scenario_uk_give_way_ego_init_109_smpc_var_risk,197,9.85,1,0,0,1.3169049765104464,0,0,0,0,170,168,2,0.9882352941176471,0.0117647058823529,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":168}",197,218,0,0,197,218,0,0,149.3695080280304,361.1207351088522,400.474020838737,0.8883248730964467,0.3350253807106599,0.005076142131979695,209.36371013522148,311.30190268158907,348.56518208980543,0.18781725888324874,0.18781725888324874,0.6700507614213198,0.40609137055837563,0.0,0.6649746192893401,0.13705583756345177,0.13705583756345177,27,27,0.8629441624365483,0.992110597249893,0.3973644915006712,0.0,1.021670016302485,-0.4314099785253159,0.5178113450662853,-0.4314099785253159,0.5178113450662853,11,31,43,43,47,43,5.224508009156716,4.782534199485887,0.7825341994858874,0.6,0.0,0.0,
SF4_B1_fixed_medium_assertive_supervisor_off,B1,fixed_medium,assertive,off,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_assertive_supervisor_off/scenario_uk_give_way_ego_init_109_smpc_fixed_risk,174,30.0,0,1,0,0.0,0,0,1,0,174,153,21,0.8793103448275862,0.12068965517241381,0,"{""INF_OR_UNBD"":21,""OPTIMAL"":153}",174,195,0,0,174,195,0,0,116.297148168087,208.54229964315886,454.52864777296816,0.9885057471264368,0.05747126436781609,0.005747126436781609,202.9257919639349,306.37528803199524,318.9104471355677,0.7126436781609196,0.0,0.7586206896551724,0.7528735632183908,0.0,0.7528735632183908,0.14367816091954022,0.0,25,0,1.0,2.37849293622049,0.7454777135620339,0.0,2.676378594651456,-1.0187806728333817,1.0187806728333817,0.0,0.0,9,,43,43,47,43,,,,,0.0,0.0,
SF4_B1_fixed_medium_assertive_supervisor_on,B1,fixed_medium,assertive,on,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_assertive_supervisor_on/scenario_uk_give_way_ego_init_109_smpc_fixed_risk,198,9.9,1,0,0,1.3296703342074074,0,0,0,0,172,170,2,0.9883720930232558,0.011627906976744207,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":170}",198,219,0,0,198,219,0,0,142.10504107177258,327.43135821074236,426.2818666547537,0.8939393939393939,0.30303030303030304,0.0,206.18370547890663,294.4959783926606,323.05772773921495,0.18686868686868688,0.18686868686868688,0.6666666666666666,0.40404040404040403,0.0,0.6616161616161617,0.13131313131313133,0.13131313131313133,26,26,0.8686868686868687,0.9889124425932352,0.394893212167327,0.0,1.0173797458308156,-0.4329342112733274,0.5111978350958446,-0.4329342112733274,0.5111978350958446,11,31,43,43,47,43,5.22116244345658,4.786022376929489,0.7860223769294894,0.6,0.0,0.0,
SF4_B1_adaptive_reactive_supervisor_off,B1,adaptive,reactive,off,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_reactive_supervisor_off/scenario_uk_give_way_ego_init_109_smpc_var_risk,38,30.0,0,1,1,0.0,1,1,1,1,38,18,20,0.47368421052631576,0.5263157894736843,0,"{""INF_OR_UNBD"":20,""OPTIMAL"":18}",38,38,0,0,38,38,0,0,142.48188398778439,478.3673927187919,563.7977257370952,1.0,0.2631578947368421,0.02631578947368421,197.60262966156006,286.8744453415274,387.9760579392316,0.7631578947368421,0.0,0.9736842105263158,0.9736842105263158,0.0,0.9736842105263158,0.5263157894736842,0.0,20,0,1.0,5.0113215561567905,2.314635017822938,0.0,5.6311133763764065,-3.070773411498386,3.070773411498386,0.0,0.0,9,,,,,,,,,,,,
SF4_B1_fixed_medium_reactive_supervisor_off,B1,fixed_medium,reactive,off,109,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_off/scenario_uk_give_way_ego_init_109_smpc_fixed_risk,37,30.0,0,1,1,0.0,1,1,1,1,37,18,19,0.4864864864864865,0.5135135135135135,0,"{""INF_OR_UNBD"":19,""OPTIMAL"":18}",37,37,0,0,37,37,0,0,99.95302930474281,318.509616702795,397.9746620357038,1.0,0.1891891891891892,0.0,225.90821608901024,383.9996568858623,398.74388083815575,0.7567567567567568,0.0,0.972972972972973,0.972972972972973,0.0,0.972972972972973,0.5135135135135135,0.0,19,0,1.0,5.026839820428094,2.37249429306349,0.0,5.698505727711896,-3.0861558526841195,3.0861558526841195,0.0,0.0,9,,,,,,,,,,,,
SF4_B1_adaptive_reactive_supervisor_off,B1,adaptive,reactive,off,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_reactive_supervisor_off/scenario_uk_give_way_ego_init_110_smpc_var_risk,600,30.0,0,1,0,2.2087505989996554,0,0,0,0,600,588,12,0.98,0.020000000000000018,0,"{""INF_OR_UNBD"":12,""OPTIMAL"":588}",600,600,0,0,600,600,0,0,156.5250363200903,224.30465966463086,268.1537031009791,1.0,0.135,0.0,220.6655517220497,361.5529745817184,378.1471186131239,0.21833333333333332,0.0,0.23166666666666666,0.23,0.0,0.23,0.06166666666666667,0.0,37,0,1.0,0.7403947088762421,0.23009309330387925,0.0,0.8826515823795611,-0.47870149941035123,0.47870149941035123,0.0,0.0,14,,55,55,58,55,,,,,0.0,0.0,
SF4_B1_fixed_medium_reactive_supervisor_on,B1,fixed_medium,reactive,on,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_on/scenario_uk_give_way_ego_init_110_smpc_fixed_risk,233,11.65,1,0,0,1.3182460562536058,0,0,0,0,193,191,2,0.9896373056994818,0.010362694300518172,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":191}",233,254,0,0,233,254,0,0,131.7085586488247,321.55400589108467,390.81101566553133,0.8626609442060086,0.2832618025751073,0.0,204.02870699763298,315.5403718352318,325.29315426945686,0.22746781115879827,0.22746781115879827,0.592274678111588,0.39914163090128757,0.0,0.5879828326180258,0.17167381974248927,0.17167381974248927,40,40,0.8283261802575107,1.1854302982790694,0.37072380690016216,0.0,1.0376514141927347,-0.6563245007987106,0.6915148945209632,-0.6563245007987106,0.6915148945209632,15,47,53,53,56,62,6.309669333307239,4.3372951543543685,0.3372951543543685,0.75,0.0,0.45,0.3
SF4_B1_fixed_medium_assertive_supervisor_off,B1,fixed_medium,assertive,off,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_assertive_supervisor_off/scenario_uk_give_way_ego_init_110_smpc_fixed_risk,600,30.0,0,1,0,2.081920069626546,0,0,0,0,600,595,5,0.9916666666666667,0.008333333333333304,0,"{""INF_OR_UNBD"":5,""OPTIMAL"":595}",600,600,0,0,600,600,0,0,142.4573864787817,206.25337921082956,326.4905596524474,1.0,0.07166666666666667,0.0016666666666666668,219.23914179205894,355.1726356148719,370.68145807832474,0.19666666666666666,0.0,0.21333333333333335,0.21166666666666667,0.0,0.21166666666666667,0.041666666666666664,0.0,25,0,1.0,0.6685653638232386,0.21625305082237034,0.0,0.8722285995684316,-0.30700623770876423,0.30700623770876423,0.0,0.0,15,,43,43,47,43,,,,,0.0,0.0,
SF4_B1_adaptive_reactive_supervisor_on,B1,adaptive,reactive,on,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_reactive_supervisor_on/scenario_uk_give_way_ego_init_110_smpc_var_risk,240,12.0,1,0,0,1.3016254940474414,0,0,0,0,200,198,2,0.99,0.010000000000000009,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":198}",240,261,0,0,240,261,0,0,148.25755916535854,360.7845310121774,480.01470860093826,0.875,0.29583333333333334,0.008333333333333333,214.09211494028568,313.0635064095259,345.9842758253217,0.21666666666666667,0.21666666666666667,0.575,0.36666666666666664,0.0,0.5708333333333333,0.16666666666666666,0.16666666666666666,40,40,0.8333333333333334,0.9835973111505054,0.3343134580198754,0.0,0.8523750018975308,-0.5049700135006778,0.5634523374336243,-0.5049700135006778,0.5634523374336243,15,,53,53,56,59,,,,,0.0,0.3,0.15
SF4_B1_adaptive_assertive_supervisor_on,B1,adaptive,assertive,on,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_on/scenario_uk_give_way_ego_init_110_smpc_var_risk,206,10.3,1,0,0,1.4909810142235875,0,0,0,0,176,174,2,0.9886363636363636,0.011363636363636354,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":174}",206,227,0,0,206,227,0,0,154.65783700346947,378.3995471894741,435.23589614778723,0.8932038834951457,0.32524271844660196,0.009708737864077669,212.99405954778194,305.53417932242155,310.36426443606615,0.20388349514563106,0.20388349514563106,0.6213592233009708,0.4029126213592233,0.0,0.616504854368932,0.14563106796116504,0.14563106796116504,30,30,0.8543689320388349,1.0089514430455442,0.37083154792250117,0.0,0.920154436616362,-0.5407481414066121,0.595068554119706,-0.5407481414066121,0.595068554119706,15,,43,43,47,49,,,,,0.0,0.3,0.1
SF4_B1_adaptive_assertive_supervisor_off,B1,adaptive,assertive,off,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_off/scenario_uk_give_way_ego_init_110_smpc_var_risk,600,30.0,0,1,0,2.0421052151883696,0,0,0,0,600,595,5,0.9916666666666667,0.008333333333333304,0,"{""INF_OR_UNBD"":5,""OPTIMAL"":595}",600,600,0,0,600,600,0,0,156.0279205441475,227.22668088972569,324.62238959968056,1.0,0.11666666666666667,0.0033333333333333335,212.14375272393227,320.7025602459907,366.9665076211095,0.19666666666666666,0.0,0.21333333333333335,0.21166666666666667,0.0,0.21166666666666667,0.041666666666666664,0.0,25,0,1.0,0.6706198947936666,0.2178082600337241,0.0,0.8654130960379933,-0.30423026417179455,0.30423026417179455,0.0,0.0,15,,43,43,47,43,,,,,0.0,0.0,
SF4_B1_fixed_medium_reactive_supervisor_off,B1,fixed_medium,reactive,off,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_off/scenario_uk_give_way_ego_init_110_smpc_fixed_risk,600,30.0,0,1,0,2.2055760569894605,0,0,0,0,600,586,14,0.9766666666666667,0.023333333333333317,0,"{""INF_OR_UNBD"":14,""OPTIMAL"":586}",600,600,0,0,600,600,0,0,140.86263068020344,206.50540329515925,293.10704387724377,1.0,0.07333333333333333,0.0016666666666666668,214.28081206977367,323.09258580207813,360.98914701491594,0.22,0.0,0.23333333333333334,0.23166666666666666,0.0,0.23166666666666666,0.06333333333333334,0.0,38,0,1.0,0.7467363214053276,0.21845214499676005,0.0,0.8312677936359233,-0.4953911561628958,0.4953911561628958,0.0,0.0,14,,56,56,59,56,,,,,0.0,0.0,
SF4_B1_fixed_medium_assertive_supervisor_on,B1,fixed_medium,assertive,on,110,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_assertive_supervisor_on/scenario_uk_give_way_ego_init_110_smpc_fixed_risk,212,10.6,1,0,0,1.733226858642531,0,0,0,0,181,179,2,0.988950276243094,0.011049723756906049,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":179}",212,233,0,0,212,233,0,0,127.76230461895466,277.9087631031871,327.8153874352574,0.8915094339622641,0.2688679245283019,0.0,202.50444673001766,289.7611241787672,374.6478547155853,0.18396226415094338,0.18396226415094338,0.6037735849056604,0.3915094339622642,0.0,0.5990566037735849,0.14622641509433962,0.14622641509433962,31,31,0.8537735849056604,0.939956751615027,0.35391779793308514,0.0,0.8854776283979177,-0.5222090361881221,0.591489040596868,-0.5222090361881221,0.591489040596868,15,,44,44,47,49,,,,,0.0,0.25,0.1
SF4_B1_adaptive_assertive_supervisor_off,B1,adaptive,assertive,off,111,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_off/scenario_uk_give_way_ego_init_111_smpc_var_risk,600,30.0,0,1,0,2.0823999324180487,0,0,0,0,600,596,4,0.9933333333333333,0.00666666666666671,0,"{""INF_OR_UNBD"":4,""OPTIMAL"":596}",600,600,0,0,600,600,0,0,155.03441356122494,217.26017389446488,312.4517798423767,1.0,0.11166666666666666,0.0016666666666666668,212.39890158176422,306.50135949254036,365.325466170907,0.19666666666666666,0.0,0.21333333333333335,0.21166666666666667,0.0,0.21166666666666667,0.041666666666666664,0.0,25,0,1.0,0.6340711122383601,0.22091867844119592,0.0,0.8490713774410168,-0.3511242246832955,0.3511242246832955,0.0,0.0,15,,43,43,47,43,,,,,0.0,0.0,
SF4_B1_adaptive_reactive_supervisor_off,B1,adaptive,reactive,off,111,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_reactive_supervisor_off/scenario_uk_give_way_ego_init_111_smpc_var_risk,600,30.0,0,1,0,2.1709676841745766,0,0,0,0,600,587,13,0.9783333333333334,0.021666666666666612,0,"{""INF_OR_UNBD"":13,""OPTIMAL"":587}",600,600,0,0,600,600,0,0,154.73153814673424,228.07603608816856,320.6262766942381,0.9983333333333333,0.15833333333333333,0.0016666666666666668,211.83936297893524,324.8768029734491,379.8011374473571,0.215,0.0,0.23166666666666666,0.23,0.0,0.23,0.06,0.0,36,0,1.0,0.7288304972023135,0.23425720728059707,0.0,0.8856833506721288,-0.46156447302886583,0.46156447302886583,0.0,0.0,15,,54,54,58,54,,,,,0.0,0.0,
SF4_B1_adaptive_reactive_supervisor_on,B1,adaptive,reactive,on,111,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_reactive_supervisor_on/scenario_uk_give_way_ego_init_111_smpc_var_risk,218,10.9,1,0,0,1.2097266221375094,0,0,0,0,176,174,2,0.9886363636363636,0.011363636363636354,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":174}",218,239,0,0,218,239,0,0,154.97692674398422,325.4819424822924,481.85426123440243,0.8532110091743119,0.3440366972477064,0.0045871559633027525,207.39726908504963,319.8923610150814,399.6016422659158,0.24311926605504589,0.24311926605504589,0.6422018348623854,0.39908256880733944,0.0,0.6376146788990825,0.1926605504587156,0.1926605504587156,42,42,0.8073394495412844,1.0129964325625784,0.373892930729651,0.0,0.8918772409254517,-0.5532494475938982,0.6496662602036668,-0.5532494475938982,0.6496662602036668,16,37,55,55,58,61,5.660100254615664,4.701897769143839,0.7018977691438391,1.2,0.0,0.3,0.15
SF4_B1_fixed_medium_assertive_supervisor_on,B1,fixed_medium,assertive,on,111,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_assertive_supervisor_on/scenario_uk_give_way_ego_init_111_smpc_fixed_risk,201,10.05,1,0,0,1.305430185816758,0,0,0,0,171,169,2,0.9883040935672515,0.011695906432748537,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":169}",201,222,0,0,201,222,0,0,135.10163128376007,320.56695595383644,424.6855042874813,0.8905472636815921,0.31840796019900497,0.004975124378109453,208.14117416739464,315.8436678349972,358.5219569504261,0.19900497512437812,0.19900497512437812,0.6368159203980099,0.4079601990049751,0.0,0.6318407960199005,0.14925373134328357,0.14925373134328357,30,30,0.8507462686567164,1.0025367119488067,0.3944038639057261,0.0,0.9431961168692933,-0.5461352237439122,0.5921578831586276,-0.5461352237439122,0.5921578831586276,16,,43,43,47,50,,,,,0.0,0.35,0.15
SF4_B1_fixed_medium_reactive_supervisor_off,B1,fixed_medium,reactive,off,111,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_off/scenario_uk_give_way_ego_init_111_smpc_fixed_risk,600,30.0,0,1,0,2.2071057495216224,0,0,0,0,600,587,13,0.9783333333333334,0.021666666666666612,0,"{""INF_OR_UNBD"":13,""OPTIMAL"":587}",600,600,0,0,600,600,0,0,145.7957997918129,216.55151993036262,416.4072743058204,0.9983333333333333,0.09833333333333333,0.005,221.2051060050726,353.15732993185514,374.8311746492982,0.215,0.0,0.23166666666666666,0.23,0.0,0.23,0.06,0.0,36,0,1.0,0.730895436615161,0.2342572072689136,0.0,0.890471474419573,-0.46038126619290715,0.46038126619290715,0.0,0.0,15,,54,54,58,54,,,,,0.0,0.0,
SF4_B1_fixed_medium_reactive_supervisor_on,B1,fixed_medium,reactive,on,111,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_fixed_medium_reactive_supervisor_on/scenario_uk_give_way_ego_init_111_smpc_fixed_risk,200,10.0,1,0,0,1.2519721440424323,0,0,0,0,159,157,2,0.9874213836477987,0.012578616352201255,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":157}",200,221,0,0,200,221,0,0,129.95734438300133,348.0615712702273,391.65306735783787,0.845,0.27,0.0,210.47278121113777,290.3005629777908,306.048117056489,0.25,0.25,0.695,0.435,0.0,0.69,0.205,0.205,41,41,0.795,1.0913697891418257,0.39926771527199534,0.0,0.9963391248294056,-0.5470838234058388,0.6544240334397652,-0.5470838234058388,0.6544240334397652,16,37,54,54,57,56,5.658999147306536,4.7029674661432335,0.7029674661432335,0.95,0.0,0.1,
SF4_B1_adaptive_assertive_supervisor_on,B1,adaptive,assertive,on,111,/root/autodl-tmp/results/give_way_transformer/distinction_v1/sf4_supervisor_behavioural_authority_v1/SF4_B1_adaptive_assertive_supervisor_on/scenario_uk_give_way_ego_init_111_smpc_var_risk,194,9.7,1,0,0,1.3858887788472247,0,0,0,0,164,162,2,0.9878048780487805,0.012195121951219523,0,"{""INF_OR_UNBD"":2,""OPTIMAL"":162}",194,215,0,0,194,215,0,0,172.55162075161934,360.8766399323939,469.74948409944767,0.8865979381443299,0.38144329896907214,0.005154639175257732,224.5540153235197,334.3876037746668,363.527732118964,0.19072164948453607,0.19072164948453607,0.6597938144329897,0.4175257731958763,0.0,0.654639175257732,0.15463917525773196,0.15463917525773196,30,30,0.845360824742268,1.0560316397971714,0.4017051486774879,0.0,0.9588346224127359,-0.5527883267569743,0.6327262640394284,-0.5527883267569743,0.6327262640394284,16,37,43,43,47,49,5.660055106761489,4.701956114197113,0.7019561141971131,0.6,0.0,0.3,0.1
