ego_init_id,outcome,contrast,effect
109,failure_penalized_completion_time_s,authority_effect_fixed_medium,-19.8
109,completion_success,risk_effect_authority_on,0.0
109,completion_success,risk_effect_authority_off,0.0
109,completion_success,authority_effect_adaptive,1.0
109,completion_success,authority_effect_fixed_medium,1.0
109,yield_rule_failure,risk_effect_authority_on,0.0
109,yield_rule_failure,risk_effect_authority_off,0.0
109,yield_rule_failure,authority_effect_adaptive,-1.0
109,yield_rule_failure,authority_effect_fixed_medium,-1.0
109,trajectory_inferred_yield_rule_failure,risk_effect_authority_on,0.0
109,trajectory_inferred_yield_rule_failure,risk_effect_authority_off,0.0
109,trajectory_inferred_yield_rule_failure,authority_effect_adaptive,-0.5
109,trajectory_inferred_yield_rule_failure,authority_effect_fixed_medium,-0.5
109,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_on,0.002670262992524597
109,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_off,0.0
109,minimum_margin_adjusted_bbox_separation_m,authority_effect_adaptive,1.1878757555291968
109,minimum_margin_adjusted_bbox_separation_m,authority_effect_fixed_medium,1.1852054925366722
109,native_collision_any,risk_effect_authority_on,0.0
109,native_collision_any,risk_effect_authority_off,0.0
109,native_collision_any,authority_effect_adaptive,-0.5
109,native_collision_any,authority_effect_fixed_medium,-0.5
109,physical_bbox_overlap_any,risk_effect_authority_on,0.0
109,physical_bbox_overlap_any,risk_effect_authority_off,0.0
109,physical_bbox_overlap_any,authority_effect_adaptive,-0.5
109,physical_bbox_overlap_any,authority_effect_fixed_medium,-0.5
109,margin_adjusted_bbox_violation_any,risk_effect_authority_on,0.0
109,margin_adjusted_bbox_violation_any,risk_effect_authority_off,0.0
109,margin_adjusted_bbox_violation_any,authority_effect_adaptive,-1.0
109,margin_adjusted_bbox_violation_any,authority_effect_fixed_medium,-1.0
109,adverse_collision_any,risk_effect_authority_on,0.0
109,adverse_collision_any,risk_effect_authority_off,0.0
109,adverse_collision_any,authority_effect_adaptive,-0.5
109,adverse_collision_any,authority_effect_fixed_medium,-0.5
109,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_on,-0.00013213530655392658
109,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_off,0.00471552827097349
109,attempted_fallback_or_nonaccepted_fraction,authority_effect_adaptive,-0.3102529414909425
109,attempted_fallback_or_nonaccepted_fraction,authority_effect_fixed_medium,-0.3054052779134151
109,ego_policy_wall_time_p50_ms,risk_effect_authority_on,19.743856973946095
109,ego_policy_wall_time_p50_ms,risk_effect_authority_off,22.640210576355457
109,ego_policy_wall_time_p50_ms,authority_effect_adaptive,13.264725916087627
109,ego_policy_wall_time_p50_ms,authority_effect_fixed_medium,16.16107951849699
109,ego_policy_wall_time_p95_ms,risk_effect_authority_on,9.62930815294385
109,ego_policy_wall_time_p95_ms,risk_effect_authority_off,76.98915302753448
109,ego_policy_wall_time_p95_ms,authority_effect_adaptive,-14.349779766053018
109,ego_policy_wall_time_p95_ms,authority_effect_fixed_medium,53.01006510853762
109,ego_policy_wall_time_p99_ms,risk_effect_authority_on,-14.059224445373047
109,ego_policy_wall_time_p99_ms,risk_effect_authority_off,20.02504533156747
109,ego_policy_wall_time_p99_ms,authority_effect_adaptive,-61.3619103282694
109,ego_policy_wall_time_p99_ms,authority_effect_fixed_medium,-27.277640551328886
109,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_on,-0.0008231334373466348
109,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_off,-0.0026327618313748413
109,ego_policy_wall_time_over_50ms_fraction,authority_effect_adaptive,-0.11690211962806463
109,ego_policy_wall_time_over_50ms_fraction,authority_effect_fixed_medium,-0.11871174802209283
109,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_on,0.05177796212060176
109,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_off,0.036181681483773154
109,ego_policy_wall_time_over_200ms_fraction,authority_effect_adaptive,0.17235263394490602
109,ego_policy_wall_time_over_200ms_fraction,authority_effect_fixed_medium,0.1567563533080774
109,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_on,0.0025380710659898475
109,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_off,0.0102843315184513
109,ego_policy_wall_time_over_500ms_fraction,authority_effect_adaptive,-0.010619823670852256
109,ego_policy_wall_time_over_500ms_fraction,authority_effect_fixed_medium,-0.0028735632183908046
109,prediction_wall_time_p50_ms,risk_effect_authority_on,1.725565642118454
109,prediction_wall_time_p50_ms,risk_effect_authority_off,-8.811648003757
109,prediction_wall_time_p50_ms,authority_effect_adaptive,0.2983482554554939
109,prediction_wall_time_p50_ms,authority_effect_fixed_medium,-10.23886539041996
109,prediction_wall_time_p95_ms,risk_effect_authority_on,19.321973994374275
109,prediction_wall_time_p95_ms,risk_effect_authority_off,-47.69013319164509
109,prediction_wall_time_p95_ms,authority_effect_adaptive,10.302932653576136
109,prediction_wall_time_p95_ms,authority_effect_fixed_medium,-56.70917453244323
109,prediction_wall_time_p99_ms,risk_effect_authority_on,-16.848079990595693
109,prediction_wall_time_p99_ms,risk_effect_authority_off,11.688899118453378
109,prediction_wall_time_p99_ms,authority_effect_adaptive,-38.08884389698528
109,prediction_wall_time_p99_ms,authority_effect_fixed_medium,-9.55186478793621
109,supervisor_candidate_requested_fraction,risk_effect_authority_on,-0.005345819812824892
109,supervisor_candidate_requested_fraction,risk_effect_authority_off,-0.006752555006618199
109,supervisor_candidate_requested_fraction,authority_effect_adaptive,-0.5136686626402253
109,supervisor_candidate_requested_fraction,authority_effect_fixed_medium,-0.5150753978340186
109,supervisor_authority_applied_fraction,risk_effect_authority_on,-0.005345819812824892
109,supervisor_authority_applied_fraction,risk_effect_authority_off,0.0
109,supervisor_authority_applied_fraction,authority_effect_adaptive,0.21427899981199472
109,supervisor_authority_applied_fraction,authority_effect_fixed_medium,0.2196248196248196
109,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.041004933974151725
109,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.02880993299190937
109,candidate_minus_nominal_accel_mean_mps2,authority_effect_adaptive,1.5750270740214167
109,candidate_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,1.5628320730391745
109,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.03721220878503817
109,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,-0.02880993299190937
109,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,-1.479838866126601
109,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,-1.4714365903334723
109,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.041004933974151725
109,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.0
109,actual_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.4486312557454244
109,actual_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.4896361897195761
109,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.03721220878503817
109,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.0
109,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.54381946364024
109,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.5810316724252782
109,cautious_approach_progress_m,risk_effect_authority_on,
109,cautious_approach_progress_m,risk_effect_authority_off,
109,cautious_approach_progress_m,authority_effect_adaptive,
109,cautious_approach_progress_m,authority_effect_fixed_medium,
109,first_stop_distance_to_conflict_m,risk_effect_authority_on,
109,first_stop_distance_to_conflict_m,risk_effect_authority_off,
109,first_stop_distance_to_conflict_m,authority_effect_adaptive,
109,first_stop_distance_to_conflict_m,authority_effect_fixed_medium,
109,first_stop_distance_to_designed_stop_m,risk_effect_authority_on,
109,first_stop_distance_to_designed_stop_m,risk_effect_authority_off,
109,first_stop_distance_to_designed_stop_m,authority_effect_adaptive,
109,first_stop_distance_to_designed_stop_m,authority_effect_fixed_medium,
109,stopped_duration_s,risk_effect_authority_on,
109,stopped_duration_s,risk_effect_authority_off,
109,stopped_duration_s,authority_effect_adaptive,
109,stopped_duration_s,authority_effect_fixed_medium,
109,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_on,
109,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_off,
109,nominal_conflict_clear_to_actual_path_release_s,authority_effect_adaptive,
109,nominal_conflict_clear_to_actual_path_release_s,authority_effect_fixed_medium,
109,actual_path_release_to_sustained_resume_s,risk_effect_authority_on,
109,actual_path_release_to_sustained_resume_s,risk_effect_authority_off,
109,actual_path_release_to_sustained_resume_s,authority_effect_adaptive,
109,actual_path_release_to_sustained_resume_s,authority_effect_fixed_medium,
109,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_on,
109,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_off,
109,buffered_conflict_clear_to_sustained_resume_s,authority_effect_adaptive,
109,buffered_conflict_clear_to_sustained_resume_s,authority_effect_fixed_medium,
110,failure_penalized_completion_time_s,risk_effect_authority_on,0.025000000000000355
110,failure_penalized_completion_time_s,risk_effect_authority_off,0.0
110,failure_penalized_completion_time_s,authority_effect_adaptive,-18.85
110,failure_penalized_completion_time_s,authority_effect_fixed_medium,-18.875
110,completion_success,risk_effect_authority_on,0.0
110,completion_success,risk_effect_authority_off,0.0
110,completion_success,authority_effect_adaptive,1.0
110,completion_success,authority_effect_fixed_medium,1.0
110,yield_rule_failure,risk_effect_authority_on,0.0
110,yield_rule_failure,risk_effect_authority_off,0.0
110,yield_rule_failure,authority_effect_adaptive,-1.0
110,yield_rule_failure,authority_effect_fixed_medium,-1.0
110,trajectory_inferred_yield_rule_failure,risk_effect_authority_on,0.0
110,trajectory_inferred_yield_rule_failure,risk_effect_authority_off,0.0
110,trajectory_inferred_yield_rule_failure,authority_effect_adaptive,0.0
110,trajectory_inferred_yield_rule_failure,authority_effect_fixed_medium,0.0
110,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_on,-0.12943320331255403
110,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_off,-0.018320156213990746
110,minimum_margin_adjusted_bbox_separation_m,authority_effect_adaptive,-0.729124652958498
110,minimum_margin_adjusted_bbox_separation_m,authority_effect_fixed_medium,-0.6180116058599348
110,native_collision_any,risk_effect_authority_on,0.0
110,native_collision_any,risk_effect_authority_off,0.0
110,native_collision_any,authority_effect_adaptive,0.0
110,native_collision_any,authority_effect_fixed_medium,0.0
110,physical_bbox_overlap_any,risk_effect_authority_on,0.0
110,physical_bbox_overlap_any,risk_effect_authority_off,0.0
110,physical_bbox_overlap_any,authority_effect_adaptive,0.0
110,physical_bbox_overlap_any,authority_effect_fixed_medium,0.0
110,margin_adjusted_bbox_violation_any,risk_effect_authority_on,0.0
110,margin_adjusted_bbox_violation_any,risk_effect_authority_off,0.0
110,margin_adjusted_bbox_violation_any,authority_effect_adaptive,0.0
110,margin_adjusted_bbox_violation_any,authority_effect_fixed_medium,0.0
110,adverse_collision_any,risk_effect_authority_on,0.0
110,adverse_collision_any,risk_effect_authority_off,0.0
110,adverse_collision_any,authority_effect_adaptive,0.0
110,adverse_collision_any,authority_effect_fixed_medium,0.0
110,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_on,-2.439084689392912e-05
110,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_off,-0.0016666666666666496
110,attempted_fallback_or_nonaccepted_fraction,authority_effect_adaptive,-0.0034848484848484795
110,attempted_fallback_or_nonaccepted_fraction,authority_effect_fixed_medium,-0.0051271243046212
110,ego_policy_wall_time_p50_ms,risk_effect_authority_on,21.72226645052433
110,ego_policy_wall_time_p50_ms,risk_effect_authority_off,14.616469852626324
110,ego_policy_wall_time_p50_ms,authority_effect_adaptive,-4.818780347704887
110,ego_policy_wall_time_p50_ms,authority_effect_fixed_medium,-11.924576945602894
110,ego_policy_wall_time_p95_ms,risk_effect_authority_on,69.86065460368991
110,ego_policy_wall_time_p95_ms,risk_effect_authority_off,19.386279024183864
110,ego_policy_wall_time_p95_ms,authority_effect_adaptive,143.8263688236475
110,ego_policy_wall_time_p95_ms,authority_effect_fixed_medium,93.35199324414145
110,ego_policy_wall_time_p99_ms,risk_effect_authority_on,98.31210082396836
110,ego_policy_wall_time_p99_ms,risk_effect_authority_off,-13.41075541451579
110,ego_policy_wall_time_p99_ms,authority_effect_adaptive,161.2372560240329
110,ego_policy_wall_time_p99_ms,authority_effect_fixed_medium,49.51439978554873
110,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_on,0.007016752663436487
110,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_off,0.0
110,ego_policy_wall_time_over_50ms_fraction,authority_effect_adaptive,-0.11589805825242716
110,ego_policy_wall_time_over_50ms_fraction,authority_effect_fixed_medium,-0.12291481091586365
110,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_on,0.034473162338263086
110,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_off,0.053333333333333344
110,ego_policy_wall_time_over_200ms_fraction,authority_effect_adaptive,0.1847046925566343
110,ego_policy_wall_time_over_200ms_fraction,authority_effect_fixed_medium,0.20356486355170456
110,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_on,0.009021035598705502
110,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_off,0.0
110,ego_policy_wall_time_over_500ms_fraction,authority_effect_adaptive,0.007354368932038835
110,ego_policy_wall_time_over_500ms_fraction,authority_effect_fixed_medium,-0.0016666666666666668
110,prediction_wall_time_p50_ms,risk_effect_authority_on,10.276510380208492
110,prediction_wall_time_p50_ms,risk_effect_authority_off,-0.35532470792531967
110,prediction_wall_time_p50_ms,authority_effect_adaptive,-2.861564978957176
110,prediction_wall_time_p50_ms,authority_effect_fixed_medium,-13.493400067090988
110,prediction_wall_time_p95_ms,risk_effect_authority_on,6.648094858974218
110,prediction_wall_time_p95_ms,risk_effect_authority_off,1.995156705379543
110,prediction_wall_time_p95_ms,authority_effect_adaptive,-31.82892454788083
110,prediction_wall_time_p95_ms,authority_effect_fixed_medium,-36.48186270147551
110,prediction_wall_time_p99_ms,risk_effect_authority_on,-21.796234361827146
110,prediction_wall_time_p99_ms,risk_effect_authority_off,6.721510570496321
110,prediction_wall_time_p99_ms,authority_effect_adaptive,-44.38254298642278
110,prediction_wall_time_p99_ms,authority_effect_fixed_medium,-15.86479805409931
110,supervisor_candidate_requested_fraction,risk_effect_authority_on,0.0045600432512780675
110,supervisor_candidate_requested_fraction,risk_effect_authority_off,-0.0008333333333333248
110,supervisor_candidate_requested_fraction,authority_effect_adaptive,0.0027750809061488912
110,supervisor_candidate_requested_fraction,authority_effect_fixed_medium,-0.002618295678462501
110,supervisor_authority_applied_fraction,risk_effect_authority_on,0.0045600432512780675
110,supervisor_authority_applied_fraction,risk_effect_authority_off,0.0
110,supervisor_authority_applied_fraction,authority_effect_adaptive,0.21027508090614888
110,supervisor_authority_applied_fraction,authority_effect_fixed_medium,0.2057150376548708
110,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.06640769103977129
110,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.009732815144757101
110,candidate_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.13139319566257213
110,candidate_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.1880680715575863
110,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.062241521782250286
110,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,-0.009732815144757101
110,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.18779456398559236
110,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.24030327062308554
110,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_on,0.06640769103977129
110,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.0
110,actual_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.522859077453645
110,actual_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.5892667684934163
110,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,-0.062241521782250286
110,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.0
110,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.5792604457766652
110,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.6415019675589155
110,cautious_approach_progress_m,risk_effect_authority_on,
110,cautious_approach_progress_m,risk_effect_authority_off,
110,cautious_approach_progress_m,authority_effect_adaptive,
110,cautious_approach_progress_m,authority_effect_fixed_medium,
110,first_stop_distance_to_conflict_m,risk_effect_authority_on,
110,first_stop_distance_to_conflict_m,risk_effect_authority_off,
110,first_stop_distance_to_conflict_m,authority_effect_adaptive,
110,first_stop_distance_to_conflict_m,authority_effect_fixed_medium,
110,first_stop_distance_to_designed_stop_m,risk_effect_authority_on,
110,first_stop_distance_to_designed_stop_m,risk_effect_authority_off,
110,first_stop_distance_to_designed_stop_m,authority_effect_adaptive,
110,first_stop_distance_to_designed_stop_m,authority_effect_fixed_medium,
110,stopped_duration_s,risk_effect_authority_on,
110,stopped_duration_s,risk_effect_authority_off,
110,stopped_duration_s,authority_effect_adaptive,
110,stopped_duration_s,authority_effect_fixed_medium,
110,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_on,0.0
110,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_off,0.0
110,nominal_conflict_clear_to_actual_path_release_s,authority_effect_adaptive,0.0
110,nominal_conflict_clear_to_actual_path_release_s,authority_effect_fixed_medium,0.0
110,actual_path_release_to_sustained_resume_s,risk_effect_authority_on,-0.04999999999999999
110,actual_path_release_to_sustained_resume_s,risk_effect_authority_off,0.0
110,actual_path_release_to_sustained_resume_s,authority_effect_adaptive,0.3
110,actual_path_release_to_sustained_resume_s,authority_effect_fixed_medium,0.35
110,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_on,
110,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_off,
110,buffered_conflict_clear_to_sustained_resume_s,authority_effect_adaptive,
110,buffered_conflict_clear_to_sustained_resume_s,authority_effect_fixed_medium,
111,failure_penalized_completion_time_s,risk_effect_authority_on,0.27500000000000036
111,failure_penalized_completion_time_s,risk_effect_authority_off,0.0
111,failure_penalized_completion_time_s,authority_effect_adaptive,-19.7
111,failure_penalized_completion_time_s,authority_effect_fixed_medium,-19.975
111,completion_success,risk_effect_authority_on,0.0
111,completion_success,risk_effect_authority_off,0.0
111,completion_success,authority_effect_adaptive,1.0
111,completion_success,authority_effect_fixed_medium,1.0
111,yield_rule_failure,risk_effect_authority_on,0.0
111,yield_rule_failure,risk_effect_authority_off,0.0
111,yield_rule_failure,authority_effect_adaptive,-1.0
111,yield_rule_failure,authority_effect_fixed_medium,-1.0
111,trajectory_inferred_yield_rule_failure,risk_effect_authority_on,0.0
111,trajectory_inferred_yield_rule_failure,risk_effect_authority_off,0.0
111,trajectory_inferred_yield_rule_failure,authority_effect_adaptive,0.0
111,trajectory_inferred_yield_rule_failure,authority_effect_fixed_medium,0.0
111,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_on,0.019106535562771754
111,minimum_margin_adjusted_bbox_separation_m,risk_effect_authority_off,-0.016112319206489367
111,minimum_margin_adjusted_bbox_separation_m,authority_effect_adaptive,-0.8288761078039455
111,minimum_margin_adjusted_bbox_separation_m,authority_effect_fixed_medium,-0.8640949625732066
111,native_collision_any,risk_effect_authority_on,0.0
111,native_collision_any,risk_effect_authority_off,0.0
111,native_collision_any,authority_effect_adaptive,0.0
111,native_collision_any,authority_effect_fixed_medium,0.0
111,physical_bbox_overlap_any,risk_effect_authority_on,0.0
111,physical_bbox_overlap_any,risk_effect_authority_off,0.0
111,physical_bbox_overlap_any,authority_effect_adaptive,0.0
111,physical_bbox_overlap_any,authority_effect_fixed_medium,0.0
111,margin_adjusted_bbox_violation_any,risk_effect_authority_on,0.0
111,margin_adjusted_bbox_violation_any,risk_effect_authority_off,0.0
111,margin_adjusted_bbox_violation_any,authority_effect_adaptive,0.0
111,margin_adjusted_bbox_violation_any,authority_effect_fixed_medium,0.0
111,adverse_collision_any,risk_effect_authority_on,0.0
111,adverse_collision_any,risk_effect_authority_off,0.0
111,adverse_collision_any,authority_effect_adaptive,0.0
111,adverse_collision_any,authority_effect_fixed_medium,0.0
111,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_on,-0.00035788223504695793
111,attempted_fallback_or_nonaccepted_fraction,risk_effect_authority_off,0.0
111,attempted_fallback_or_nonaccepted_fraction,authority_effect_adaptive,-0.0023872875092387225
111,attempted_fallback_or_nonaccepted_fraction,authority_effect_fixed_medium,-0.0020294052741917645
111,ego_policy_wall_time_p50_ms,risk_effect_authority_on,31.23478591442108
111,ego_policy_wall_time_p50_ms,risk_effect_authority_off,9.815250523388386
111,ego_policy_wall_time_p50_ms,authority_effect_adaptive,8.881297893822193
111,ego_policy_wall_time_p50_ms,authority_effect_fixed_medium,-12.538237497210503
111,ego_policy_wall_time_p95_ms,risk_effect_authority_on,8.86502759531129
111,ego_policy_wall_time_p95_ms,risk_effect_authority_off,11.316897999495382
111,ego_policy_wall_time_p95_ms,authority_effect_adaptive,120.51118621602643
111,ego_policy_wall_time_p95_ms,authority_effect_fixed_medium,122.96305662021052
111,ego_policy_wall_time_p99_ms,risk_effect_authority_on,67.63258684426546
111,ego_policy_wall_time_p99_ms,risk_effect_authority_off,-60.11105064302666
111,ego_policy_wall_time_p99_ms,authority_effect_adaptive,159.2628443986177
111,ego_policy_wall_time_p99_ms,authority_effect_fixed_medium,31.51920691132557
111,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_on,0.0021308418185248534
111,ego_policy_wall_time_over_50ms_fraction,risk_effect_authority_off,0.0
111,ego_policy_wall_time_over_50ms_fraction,authority_effect_adaptive,-0.12926219300734576
111,ego_policy_wall_time_over_50ms_fraction,authority_effect_fixed_medium,-0.1313930348258706
111,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_on,0.06853601800888681
111,ego_policy_wall_time_over_200ms_fraction,risk_effect_authority_off,0.055833333333333346
111,ego_policy_wall_time_over_200ms_fraction,authority_effect_adaptive,0.2277399981083893
111,ego_policy_wall_time_over_200ms_fraction,authority_effect_fixed_medium,0.21503731343283583
111,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_on,0.0023833353802255154
111,ego_policy_wall_time_over_500ms_fraction,risk_effect_authority_off,-0.0016666666666666668
111,ego_policy_wall_time_over_500ms_fraction,authority_effect_adaptive,0.0032042309026135748
111,ego_policy_wall_time_over_500ms_fraction,authority_effect_fixed_medium,-0.0008457711442786072
111,prediction_wall_time_p50_ms,risk_effect_authority_on,6.668664515018463
111,prediction_wall_time_p50_ms,risk_effect_authority_off,-6.774804554879665
111,prediction_wall_time_p50_ms,authority_effect_adaptive,3.8565099239349365
111,prediction_wall_time_p50_ms,authority_effect_fixed_medium,-9.586959145963192
111,prediction_wall_time_p95_ms,risk_effect_authority_on,24.06786698848009
111,prediction_wall_time_p95_ms,risk_effect_authority_off,-17.388149723410606
111,prediction_wall_time_p95_ms,authority_effect_adaptive,11.450901161879358
111,prediction_wall_time_p95_ms,authority_effect_fixed_medium,-30.00511555001134
111,prediction_wall_time_p99_ms,risk_effect_authority_on,49.27965018898237
111,prediction_wall_time_p99_ms,risk_effect_authority_off,4.774667024612427
111,prediction_wall_time_p99_ms,authority_effect_adaptive,9.00138538330782
111,prediction_wall_time_p99_ms,authority_effect_fixed_medium,-35.503597781062126
111,supervisor_candidate_requested_fraction,risk_effect_authority_on,-0.007582029792398082
111,supervisor_candidate_requested_fraction,risk_effect_authority_off,0.0
111,supervisor_candidate_requested_fraction,authority_effect_adaptive,0.011087124436457652
111,supervisor_candidate_requested_fraction,authority_effect_fixed_medium,0.018669154228855733
111,supervisor_authority_applied_fraction,risk_effect_authority_on,-0.007582029792398082
111,supervisor_authority_applied_fraction,risk_effect_authority_off,0.0
111,supervisor_authority_applied_fraction,authority_effect_adaptive,0.21692045776979096
111,supervisor_authority_applied_fraction,authority_effect_fixed_medium,0.22450248756218905
111,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_on,-0.006409363600560658
111,candidate_minus_nominal_accel_mean_mps2,risk_effect_authority_off,-0.013726008390515743
111,candidate_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.14667453831935556
111,candidate_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.15399118310931065
111,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,0.017905303822351337
111,candidate_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.013726008390515743
111,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.234851913265467
111,candidate_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.2306726178336314
111,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_on,-0.006409363600560658
111,actual_minus_nominal_accel_mean_mps2,risk_effect_authority_off,0.0
111,actual_minus_nominal_accel_mean_mps2,authority_effect_adaptive,-0.5530188871754362
111,actual_minus_nominal_accel_mean_mps2,authority_effect_fixed_medium,-0.5466095235748756
111,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_on,0.017905303822351337
111,actual_minus_nominal_accel_abs_mean_mps2,risk_effect_authority_off,0.0
111,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_adaptive,0.6411962621215477
111,actual_minus_nominal_accel_abs_mean_mps2,authority_effect_fixed_medium,0.6232909582991963
111,cautious_approach_progress_m,risk_effect_authority_on,
111,cautious_approach_progress_m,risk_effect_authority_off,
111,cautious_approach_progress_m,authority_effect_adaptive,
111,cautious_approach_progress_m,authority_effect_fixed_medium,
111,first_stop_distance_to_conflict_m,risk_effect_authority_on,
111,first_stop_distance_to_conflict_m,risk_effect_authority_off,
111,first_stop_distance_to_conflict_m,authority_effect_adaptive,
111,first_stop_distance_to_conflict_m,authority_effect_fixed_medium,
111,first_stop_distance_to_designed_stop_m,risk_effect_authority_on,
111,first_stop_distance_to_designed_stop_m,risk_effect_authority_off,
111,first_stop_distance_to_designed_stop_m,authority_effect_adaptive,
111,first_stop_distance_to_designed_stop_m,authority_effect_fixed_medium,
111,stopped_duration_s,risk_effect_authority_on,
111,stopped_duration_s,risk_effect_authority_off,
111,stopped_duration_s,authority_effect_adaptive,
111,stopped_duration_s,authority_effect_fixed_medium,
111,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_on,0.0
111,nominal_conflict_clear_to_actual_path_release_s,risk_effect_authority_off,0.0
111,nominal_conflict_clear_to_actual_path_release_s,authority_effect_adaptive,0.0
111,nominal_conflict_clear_to_actual_path_release_s,authority_effect_fixed_medium,0.0
111,actual_path_release_to_sustained_resume_s,risk_effect_authority_on,0.07500000000000001
111,actual_path_release_to_sustained_resume_s,risk_effect_authority_off,0.0
111,actual_path_release_to_sustained_resume_s,authority_effect_adaptive,0.3
111,actual_path_release_to_sustained_resume_s,authority_effect_fixed_medium,0.22499999999999998
111,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_on,
111,buffered_conflict_clear_to_sustained_resume_s,risk_effect_authority_off,
111,buffered_conflict_clear_to_sustained_resume_s,authority_effect_adaptive,
111,buffered_conflict_clear_to_sustained_resume_s,authority_effect_fixed_medium,
112,failure_penalized_completion_time_s,risk_effect_authority_on,1.0749999999999993
112,failure_penalized_completion_time_s,risk_effect_authority_off,0.0
112,failure_penalized_completion_time_s,authority_effect_adaptive,-15.875
112,failure_penalized_completion_time_s,authority_effect_fixed_medium,-16.95
112,completion_success,risk_effect_authority_on,0.0
112,completion_success,risk_effect_authority_off,0.0
