t,step,ey,epsi_deg,speed,vehicle_accel,cmd_accel,cmd_yaw_or_steer,final_accel_delta,solve_time_ms,risk_tightening,target_prob,ego_distance_to_conflict,supervisor_active,target_cleared,top_mode_probability
5.2,104,0.02762370049,-5.310950541,5.013326583,-1.820309301,0.5665001824,0.2254786031,-0.5525071525,100.853855,1.281551566,0.9,3.207789261,0,1,0.6146124005
5.25,105,0.02854455955,-4.128871225,5.17997297,3.169230149,0.2,0.1647451112,0.006730075912,136.647906,1.281551566,0.9,3.207789261,0,1,0.4806699455
5.3,106,0.03241877451,-2.95983436,5.102200647,-1.600823984,1.282377967,0.3119914839,-1.415092842,138.288919,1.281551566,0.9,2.156004157,0,1,0.5310303569
5.35,107,0.04013175691,-1.906882547,5.033033585,-1.492654816,1.345083389,0.3101871652,-1.415092842,100.828295,1.281551566,0.9,2.156004157,0,1,0.5194513202
5.4,108,0.03733026473,-5.195303082,5.158097958,2.310238777,0.541962792,0.2180613911,-0.4567295768,96.777956,1.281551566,0.9,2.156004157,0,1,0.5056191683
5.45,109,0.03806240215,-3.989359021,5.234178029,1.404365352,0.3480599812,0.2215094109,-0.4567295768,69.632001,1.281551566,0.9,2.156004157,0,1,0.627177
5.5,110,0.04244206718,-2.887151837,5.170261029,-1.375037025,1.2982991,0.2858825531,-1.405101465,66.32798,1.281551566,0.9,1.085755156,0,1,0.6192216277
5.55,111,0.05129616372,-1.717588544,5.119811755,-1.110379844,1.323438958,0.2847240501,-1.405101465,80.208688,1.281551566,0.9,1.085755156,0,1,0.5659790635
5.6,112,0.04864774679,-4.32556057,5.08425753,-0.8355269985,0.8740986401,0.195873536,-0.849708141,94.86487,1.281551566,0.9,1.085755156,0,1,0.62899822
5.65,113,0.05047513667,-3.180068017,5.067588622,-0.4195322472,0.7614681226,0.1975348271,-0.849708141,109.38196,1.281551566,0.9,1.085755156,0,1,0.5894262791
5.7,114,0.05592255557,-2.180251122,5.064438289,-0.1440743789,0.2,0.09955659505,-0.02193459901,129.527514,1.281551566,0.9,1.085755156,0,1,0.5690439939
5.75,115,0.06539974639,-1.140490533,5.068752164,0.005334343811,0.8342358705,0.2268325005,-0.8866714154,110.15931,1.281551566,0.9,0,0,1,0.5557363033
5.8,116,0.06120186882,-3.922436495,5.081940778,0.2240701159,0.650926857,0.1930129364,-0.6509666422,35.870919,1.281551566,0.9,0,0,1,0.555077672
5.85,117,0.06030368834,-3.024655123,5.085964416,0.01577084507,0.5527199127,0.1947466145,-0.6509666422,87.672829,1.281551566,0.9,0,0,1,0.5230533481
5.9,118,0.06314215357,-2.206639071,5.090814957,0.02899600676,0.2,0.1194050203,-0.08445782322,62.828296,1.281551566,0.9,0,0,1,0.5632922053
5.95,119,0.06847730278,-5.003718921,5.096804487,0.0814469376,0.2,0.1222041894,-0.2221665389,135.488014,1.281551566,0.9,-1.107751603,0,1,0.4453088641
6,120,0.05995761818,-4.313193866,5.094418862,-0.08114773278,0.5000252225,0.2279132508,-0.499999998,63.600164,1.281551566,0.9,-1.107751603,0,1,0.4873161018
6.05,121,0.0550626653,-3.534144946,5.077923367,-0.3872518407,0.4040380712,0.2300782791,-0.499999998,92.898339,1.281551566,0.9,-1.107751603,0,1,0.5761279464
6.1,122,0.05461039412,-2.774341174,5.056054516,-0.5121117277,0.2,0.1684480251,-0.1607945127,92.13404,1.281551566,0.9,-1.107751603,0,1,0.4545350671
6.15,123,0.05624808648,-5.559828656,5.036508398,-0.4478868081,0.2,0.1707803451,-0.2710637208,78.107058,1.281551566,0.9,-2.227088819,0,1,0.5304175019
6.2,124,0.04696647384,-4.79913606,5.012312324,-0.5395509373,0.5189332877,0.2718303255,-0.5221190941,138.285496,1.281551566,0.9,-2.227088819,0,1,0.5970187187
6.25,125,0.04345046898,-3.864191907,5.261717299,4.856010056,0.2,0.2278272406,-0.1832927223,63.732661,1.281551566,0.9,-2.227088819,0,1,0.5237950087
6.3,126,0.04561799415,-2.880141156,5.326843481,1.204865332,0.2,0.1866798895,-0.08871711226,77.166578,1.281551566,0.9,-2.227088819,0,1,0.6154393554
6.35,127,0.04576318924,-5.553775704,5.274961034,-1.127058827,0.2,0.188357233,-0.1723557345,90.36994,1.281551566,0.9,-2.227088819,0,1,0.4815794826
6.4,128,0.03883161344,-4.547607339,5.209630685,-1.360352781,0.4895924606,0.2751722284,-0.4895951211,65.653401,1.281551566,0.9,-3.346012645,0,1,0.5844973922
6.45,129,0.03628859769,-3.621646798,5.1390371,-1.503413258,0.39707231,0.276970299,-0.4895951211,86.100058,1.281551566,0.9,-3.346012645,0,1,0.5868694186
6.5,130,0.03913078467,-2.574672616,5.069007763,-1.500136344,0.2,0.2027077205,-0.1885891855,106.5827,1.281551566,0.9,-3.346012645,0,1,0.6418019533
6.55,131,0.03903975253,-5.254104411,5.006840138,-1.329709837,0.2,0.2043952579,-0.2917107047,88.737596,1.281551566,0.9,-3.346012645,0,1,0.7647343278
6.6,132,0.0356163481,-4.266288554,5.21161006,3.967243174,0.4893487685,0.2835755466,-0.4893815463,63.679114,1.281551566,0.9,-4.452524035,0,1,0.8143754005
6.65,133,0.03707926556,-3.217368876,5.138176642,-1.563339358,0.3963271669,0.2847540652,-0.4893815463,146.477854,1.281551566,0.9,-4.452524035,0,1,0.7675243616
6.7,134,0.04326131476,-2.202819621,5.059649943,-1.681902989,0.2,0.2069505874,-0.2000617462,52.757866,1.281551566,0.9,-4.452524035,0,1,0.8017070889
6.75,135,0.04585110803,-4.795826293,5.048849893,-0.3110358009,0.2,0.1634636929,-0.1720838839,56.838338,1.281551566,0.9,-4.452524035,0,1,0.840447247
6.8,136,0.04464667081,-3.781391478,5.185253953,2.64085052,0.5001768882,0.2836255752,-0.4999999963,99.615207,1.281551566,0.9,-5.53462497,0,1,0.8415669799
6.85,137,0.04735876176,-2.827648497,5.102624635,-1.744907334,0.4049235166,0.2845547746,-0.4999999963,43.035918,1.281551566,0.9,-5.53462497,0,1,0.9064638019
6.9,138,0.05437783018,-1.776996947,5.027831013,-1.57969637,0.2,0.209102551,-0.1999562937,66.635144,1.281551566,0.9,-5.53462497,0,1,0.8560277224
6.95,139,0.0580971254,-4.387682449,5.127388777,1.856996979,0.2,0.2097133291,-0.3354591094,68.539287,1.281551566,0.9,-5.53462497,0,1,0.9137052894
7,140,0.05943118646,-3.34067012,5.123082526,-0.1782338805,0.2,0.1190811888,-0.1868421589,44.20477,1.281551566,0.9,-5.53462497,0,1,0.9069623351
7.05,141,0.06275922067,-2.400545608,5.050264586,-1.49005846,0.2,0.1192956499,-0.2666608026,110.289992,1.281551566,0.9,-6.587402307,0,1,0.9237293601
7.1,142,0.06875354289,-1.530382645,5.08347304,0.5980070433,0.2,0.2198748295,-0.2002725224,67.930616,1.281551566,0.9,-6.587402307,0,1,0.922308743
7.15,143,0.06631491995,-4.358860176,5.107909395,0.4266719277,0.2,0.2201316897,-0.3189402736,119.614452,1.281551566,0.9,-6.587402307,0,1,0.9328284264
7.2,144,0.06288403018,-3.503879707,5.024856398,-1.706369285,0.2,0.1514017776,-0.2000721583,56.384329,1.281551566,0.9,-6.587402307,0,1,0.917838037
7.25,145,0.06297815945,-2.697826546,5.091269788,1.255742838,0.5858329945,0.2965744394,-0.5981258246,93.004794,1.281551566,0.9,-7.622855068,0,1,0.9086488485
7.3,146,0.06898898481,-1.845005196,5.045734399,-1.02225309,0.731200057,0.2633622566,-0.7309402687,58.264637,1.281551566,0.9,-7.622855068,0,1,0.884118557
7.35,147,0.06683869426,-4.563379278,5.036522195,-0.2845525743,0.6212240845,0.2626499112,-0.7309402687,96.60457,1.281551566,0.9,-7.622855068,0,1,0.9382025003
7.4,148,0.06800288752,-3.5352497,5.057367517,0.2850064203,0.3212408081,0.1781844409,-0.3212240889,50.5874,1.281551566,0.9,-7.622855068,0,1,0.8771995306
7.45,149,0.07260436466,-2.519311895,5.082655763,0.418395626,0.2029376394,0.1769426112,-0.3212240889,88.746117,1.281551566,0.9,-8.652983076,0,1,0.9122468233
7.5,150,0.0809344055,-1.586061468,5.10935276,0.4689800235,0.5029154541,0.1983744192,-0.5029376479,66.381851,1.281551566,0.9,-8.652983076,0,1,0.8529117107
7.55,151,0.07767551356,-3.592236187,5.032229504,-1.59451477,0.4074444547,0.1968933993,-0.5029376479,82.897403,1.281551566,0.9,-8.652983076,0,1,0.8875870109
7.6,152,0.07925967944,-2.693653729,5.132169433,1.907676345,0.2,0.1137008495,-0.2000701106,53.73185,1.281551566,0.9,-8.652983076,0,1,0.8019971848
7.65,153,0.08405241414,-1.857273724,5.145839515,0.2335343202,0.2,0.1120767176,-0.3171454693,73.778509,1.281551566,0.9,-9.68978625,0,1,0.8552724123
7.7,154,0.09016003347,-1.117756512,5.07180926,-1.501637824,0.8224651752,0.0475627271,-0.8710939763,80.715951,1.281551566,0.9,-9.68978625,0,1,0.8585737944
7.75,155,0.09491291956,-0.578383736,5.004602096,-1.349797189,1.122412524,0.01838239407,-1.122465161,74.088958,1.281551566,0.9,-9.68978625,0,1,0.8965154886
7.8,156,0.1010820829,-0.1372597736,5.193513494,3.779500226,0.8222073192,-0.00254517832,-0.8224125276,52.774921,1.281551566,0.9,-9.68978625,0,1,0.828876853
