t,step,ey,epsi_deg,speed,vehicle_accel,cmd_accel,cmd_yaw_or_steer,final_accel_delta,solve_time_ms,risk_tightening,target_prob,ego_distance_to_conflict,supervisor_active,target_cleared,top_mode_probability
6.8,136,-0.4236293431,-1.577786246,4.428292554,1.952628829,0.4286829785,0.1234292259,-0.3875518228,104.698273,1.64,0.9494974165,-4.470447089,0,1,0.8407478929
6.85,137,-0.4117296597,-0.7641570956,4.51210818,1.662141813,0.3951567278,0.1245844863,-0.4762552233,40.311797,1.64,0.9494974165,-4.470447089,0,1,0.906588912
6.9,138,-0.4014417576,-3.700506586,4.562244362,0.9841508541,0.6999123641,0.2448437028,-0.69515673,59.852442,1.64,0.9494974165,-5.545737694,0,1,0.856087625
6.95,139,-0.3997395519,-2.951788325,4.586738982,0.4022149737,0.5947147815,0.2458078402,-0.69515673,70.027513,1.64,0.9494974165,-5.545737694,0,1,0.9130684137
7,140,-0.3943505128,-2.161810297,4.612570466,0.4411579541,0.3549718137,0.1739158313,-0.3525885625,24.885524,1.64,0.9494974165,-5.545737694,0,1,0.9072459936
7.05,141,-0.3854477216,-1.352720637,4.639950158,0.4688966632,0.3440199369,0.1745305941,-0.4498487603,96.191737,1.64,0.9494974165,-5.545737694,0,1,0.9242472053
7.1,142,-0.3730661622,-0.5315612738,4.672711134,0.5777238806,0.3309155465,0.09665456047,-0.2904273516,56.886373,1.64,0.9494974165,-5.545737694,0,1,0.9227883816
7.15,143,-0.3694593014,-3.462171467,4.700709076,0.5516329544,0.3197163698,0.09731706879,-0.4044930588,36.195602,1.64,0.9494974165,-6.590574264,0,1,0.9331533909
7.2,144,-0.3704796937,-2.864293964,4.705829748,0.0906565078,0.6197450824,0.2306200162,-0.6197163781,30.987405,1.64,0.9494974165,-6.590574264,0,1,0.9176724553
7.25,145,-0.3679728603,-2.213163288,4.695712334,-0.2766765678,0.4488841842,0.2024788096,-0.4487046899,56.201232,1.64,0.9494974165,-6.590574264,0,1,0.9090049863
7.3,146,-0.3611391464,-1.479253681,4.697120244,-0.05091319428,0.3211519023,0.1684689759,-0.3212053995,70.148201,1.64,0.9494974165,-6.590574264,0,1,0.8838947415
7.35,147,-0.3582636592,-4.375404925,4.709617733,0.1892286186,0.3161529068,0.1685482308,-0.4231988519,52.431805,1.64,0.9494974165,-7.616956133,0,1,0.9380171299
7.4,148,-0.3602518577,-3.637993426,4.726363951,0.2772994543,1.012310966,0.2945575905,-1.068807575,39.932958,1.64,0.9494974165,-7.616956133,0,1,0.8770575523
7.45,149,-0.3570876839,-2.797531695,4.744771787,0.2409189322,0.9595692114,0.2939858765,-1.068807575,64.223711,1.64,0.9494974165,-7.616956133,0,1,0.9123108983
7.5,150,-0.3474489554,-1.810623736,4.780943278,0.5662144643,0.6595616709,0.2092252371,-0.6595692181,54.873681,1.64,0.9494974165,-7.616956133,0,1,0.8531657457
7.55,151,-0.3357631609,-4.44412863,4.838151712,1.039702645,0.538313346,0.2080383088,-0.6595692181,103.837649,1.64,0.9494974165,-7.616956133,0,1,0.8878850341
7.6,152,-0.3333704551,-3.461676238,4.901012565,1.164918805,1.164866811,0.2214178822,-1.214049145,59.886336,1.64,0.9494974165,-8.636883069,0,1,0.7998507023
7.65,153,-0.3270911058,-2.484366057,4.963271646,1.144108299,1.090243631,0.21985314,-1.214049145,39.286373,1.64,0.9494974165,-8.636883069,0,1,0.8549815416
7.7,154,-0.3166974039,-1.503523467,5.033762117,1.308279802,0.7901666029,0.1260967519,-0.7902437288,53.294078,1.64,0.9494974165,-8.636883069,0,1,0.8555411696
7.75,155,-0.3066547607,-1.568722639,5.101143806,1.253044971,0.4902870018,0.08011679929,-0.490166614,46.514364,1.64,0.9494974165,-8.636883069,0,1,0.8946650624
7.8,156,-0.2962788879,-0.6946534252,5.006093776,-1.88620059,1.308894312,0.05220355889,-1.384308571,100.742436,1.64,0.9494974165,-9.662354949,0,1,0.827476263
7.85,157,-0.2849438872,0.01447590834,5.126254246,2.373573991,1.24526115,0.05056835397,-1.384308571,91.419956,1.64,0.9494974165,-9.662354949,0,1,0.904411912
7.9,158,-0.2727269116,0.5729170705,5.180668517,1.079337996,1.090208209,-0.007998088601,-1.090211426,98.24861,1.64,0.9494974165,-9.662354949,0,1,0.902035594
7.95,159,-0.2604761341,1.121117826,5.118953044,-1.233979245,0.9899110625,-0.009297145992,-1.090211426,66.271387,1.64,0.9494974165,-9.662354949,0,1,0.8321503401
8,160,-0.2492397049,1.478829618,5.057899523,-1.206917583,1.404424514,-0.05625133487,-1.421541753,72.913605,1.64,0.9494974165,-10.70537169,0,1,0.8899619579
8.05,161,-0.2402649405,1.582932706,5.017822844,-0.7938096776,1.321318877,-0.05683916868,-1.421541753,117.056269,1.64,0.9494974165,-10.70537169,0,1,0.9212660789
