scenario,initial,policy,bucket,clearance_phase,n_steps,sim_time_start_s,sim_time_end_s,ego_dconf_min,ego_dconf_mean,ego_dconf_max,target_dconf_mean,supervisor_active_frac,hard_stop_override_frac,rolling_caution_frac,emergency_brake_frac,final_control_overridden_frac,solver_failure_frac,solver_uses_adaptive_risk_frac,solver_risk_mode,risk_tightening_mean,risk_tightening_min,risk_tightening_max,risk_target_prob_mean,diagnostic_risk_tightening_mean,raw_tightening_before_floor_mean,preclearance_floor_active_frac,preclearance_floor_applied_frac,effective_severity_mean,raw_severity_mean,nominal_accel_mean,final_accel_mean,accel_override_delta_mean,current_center_distance_min,policy_min_footprint_separation,policy_min_center_distance,policy_yield_ok
scenario_uk_give_way,46,smpc_var_risk,approach,pre_clearance,1,25.217039074748755,25.217039074748755,15.263964305190951,15.263964305190951,15.263964305190951,10.855765122357667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.66,1.66,1.66,0.9515427737332771,1.66,1.6581015148401421,1.0,1.0,0.125,0.125,-3.664108398737653e-05,-0.6581353749877619,-0.6580987339037745,24.8394524512124,1.6110500913001997,4.977231231238883,True
scenario_uk_give_way,46,smpc_var_risk,critical,pre_clearance,32,25.267039075493813,26.817039098590612,5.057367609156241,9.254715944180033,14.845744364683181,3.9536558729090254,0.59375,0.59375,0.0,0.0,0.59375,0.1875,1.0,adaptive_variable,1.7249410265781089,1.72,1.7381500147520912,0.95772788922782,1.7249410265781089,1.7095795188413314,1.0,0.46875,0.4804813261196715,0.4804813261196715,0.6938017525998634,-4.864787732857677,-5.558589485457542,4.97723124182781,1.6110500913001997,4.977231231238884,True
scenario_uk_give_way,46,smpc_var_risk,near,pre_clearance,6,26.86703909933567,27.11703910306096,4.668528687878032,4.8305013407784605,4.992696663580915,-4.36040220200921,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,adaptive_variable,1.4477010436964,1.2815515655446004,1.78,0.9208206732171611,1.4477010436964,1.4302537753981752,0.3333333333333333,0.3333333333333333,0.20177453811520488,0.6091103775606282,0.22555223469014285,0.3507587652774178,0.1252065305872749,5.0285761835701575,1.6110500913001997,4.977231231238883,True
scenario_uk_give_way,46,smpc_var_risk,near,post_clearance,172,27.16703910380602,35.71703923121095,-23.167530842523256,-9.224786084493589,4.603821581074719,-44.575524297564435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.281551565544597,1.2815515655446004,1.2815515655446004,0.9000000000000029,1.281551565544597,1.281551565544597,0.0,0.0,0.0,0.0,-0.019708305613235815,-0.1463353542619891,-0.1266270486487533,6.242874075401638,1.6110500913001977,4.977231231238877,True
scenario_uk_give_way,46,smpc_var_risk,unknown,pre_clearance,1,25.167039074003696,25.167039074003696,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.64,1.64,1.64,0.9494974165258963,1.64,1.64,0.0,0.0,0.0,0.0,-0.46182139342449346,-0.358908643071,0.10291275035349345,25.665354063004482,1.6110500913001997,4.977231231238883,True
scenario_uk_give_way,47,smpc_var_risk,approach,pre_clearance,4,49.1292793340981,49.279279336333275,15.220997593783313,15.805891449002488,16.391270651792674,10.611571254865964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.6644812118721137,1.66,1.6689624237442275,0.9519901801253259,1.6644812118721137,1.6635319692921848,1.0,0.5,0.1625,0.125,-0.00022963949377796666,-0.7055365164766298,-0.7053068769828519,24.25344008660308,2.461338206385538,5.532303602630021,True
scenario_uk_give_way,47,smpc_var_risk,critical,pre_clearance,35,49.32927933707833,51.02927936241031,5.195343855798972,9.089927805559743,14.832870915304788,2.4232411307960335,0.4857142857142857,0.4857142857142857,0.0,0.0,0.4857142857142857,0.08571428571428572,1.0,adaptive_variable,1.6859259047748778,1.2815515655446004,1.736142501213798,0.9526894213059091,1.6859259047748778,1.6750434612882692,0.9142857142857143,0.4857142857142857,0.4541582113004319,0.5054104892051998,0.9989477468795107,-3.8689888595816586,-4.8679366064611695,5.532303598867482,2.461338206385538,5.532303602630018,True
scenario_uk_give_way,47,smpc_var_risk,critical,post_clearance,4,51.079279363155365,51.22927936539054,5.000518182720519,5.073379793291521,5.146271722609837,-6.165759584261268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655446004,1.2815515655446004,1.2815515655446004,0.8999999999999999,1.2815515655446004,1.2815515655446004,0.0,0.0,0.0,0.0,-0.3981238908562551,0.8,1.198123890856255,6.130139557624025,2.461338206385538,5.532303602630021,True
scenario_uk_give_way,47,smpc_var_risk,near,post_clearance,192,51.2792793661356,60.82927950844169,-23.969936571602698,-10.88096106323337,4.951574203075845,-50.49884073946968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.2815515655445961,1.2815515655446004,1.2815515655446004,0.9000000000000031,1.2815515655445961,1.2815515655445961,0.0,0.0,0.0,0.0,-0.017773328777218367,-0.252436389018323,-0.23466306024110475,7.166081726290943,2.461338206385548,5.532303602630011,True
scenario_uk_give_way,47,smpc_var_risk,unknown,pre_clearance,1,49.07927933335304,49.07927933335304,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,adaptive_variable,1.64,1.64,1.64,0.9494974165258963,1.64,1.64,0.0,0.0,0.0,0.0,-0.4183076942376047,-0.11830729362333842,0.3000004006142663,27.442376327436484,2.461338206385538,5.532303602630021,True
